Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM
2023-02-02 03:25:02,0.033677405,0.024296967,,35.9346,39.05843,0,
2023-02-02 03:25:07,0.029791408,0.021879537,,35.93459,39.05933,0,
2023-02-02 03:25:12,0.026846655,0.020005485,,35.93458,39.06023,0,
2023-02-02 03:25:17,0.003452122,0.018076846,,35.93456,39.06113,0,
2023-02-02 03:25:22,-0.033814317,0.013444768,,35.93455,39.06203,0,
2023-02-02 03:25:27,-0.02549256,0.00597825,,35.93454,39.06293,0,
2023-02-02 03:25:32,-0.03880365,0.0021179463,,35.93453,39.06383,0,
2023-02-02 03:25:37,-0.016637006,-0.0032678056,,35.93451,39.06474,0,
2023-02-02 03:25:42,-0.064287687,-0.004812098,,35.9345,39.06564,0,
2023-02-02 03:25:47,-0.073172876,-0.012095673,,35.93448,39.06654,0,
2023-02-02 03:25:52,-0.082543478,-0.017311268,,35.93447,39.06744,0,
2023-02-02 03:25:57,-0.108812631,-0.022912046,,35.93445,39.06835,0,
2023-02-02 03:26:02,-0.109087422,-0.030926181,,35.93443,39.06925,0,
2023-02-02 03:26:07,-0.149763368,-0.037185486,,35.93441,39.07016,0,
2023-02-02 03:26:12,-0.136631818,-0.04908564,,35.93439,39.07106,0,
2023-02-02 03:26:17,-0.180155546,-0.05617487,,35.93437,39.07196,0,
2023-02-02 03:26:22,-0.216874732,-0.071736835,-0.216874732,35.93435,39.07287,1,
2023-02-02 03:26:27,-0.208712662,-0.091682725,,35.93432,39.07378,0,
2023-02-02 03:26:32,-0.23487168,-0.1070545,,35.9343,39.07468,0,
2023-02-02 03:26:37,-0.24881295299999998,-0.12988186,,35.93428,39.07559,0,
2023-02-02 03:26:42,-0.292603586,-0.15218945,,35.93425,39.0765,0,
2023-02-02 03:26:47,-0.299491134,-0.18501303,,35.93423,39.07741,0,
2023-02-02 03:26:52,-0.32587859,-0.20992066,,35.9342,39.07832,0,
2023-02-02 03:26:57,-0.356719373,-0.23918948,,35.93417,39.07922,0,1.0
2023-02-02 03:27:02,-0.376966628,-0.27002093,,35.93414,39.08013,0,1.0
2023-02-02 03:27:07,-0.386379587,-0.29686373,,35.93412,39.08104,0,1.0
2023-02-02 03:27:12,-0.415976149,-0.31730914,,35.93409,39.08195,0,1.0
2023-02-02 03:27:17,-0.424854963,-0.3441072,,35.94948,39.10396,0,1.0
2023-02-02 03:27:22,-0.48351789,-0.36177745,,35.94945,39.10487,0,1.0
2023-02-02 03:27:27,-0.4864294960000001,-0.40327984,,35.94941,39.10579,0,1.0
2023-02-02 03:27:32,-0.520778052,-0.42227802,,35.94938,39.1067,0,1.0
2023-02-02 03:27:37,-0.532968744,-0.4552132,,35.94935,39.10762,0,1.0
2023-02-02 03:27:42,-0.516177332,-0.4767547,,35.94931,39.10854,0,1.0
2023-02-02 03:27:47,-0.56887189,-0.47966108,,35.94928,39.10946,0,1.0
2023-02-02 03:27:52,-0.598206839,-0.5154634,,35.94924,39.11038,0,1.0
2023-02-02 03:27:57,-0.623209625,-0.54702926,,35.9492,39.1113,0,1.0
2023-02-02 03:28:02,-0.660557306,-0.57984287,,35.94916,39.11222,0,1.0
2023-02-02 03:28:07,-0.677805411,-0.6202901,,35.94912,39.11314,0,1.0
