Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM
2023-02-02 08:00:02,-0.004420521,-0.0022579934,,35.58763,30.92991,0,
2023-02-02 08:00:07,-0.013830477,-0.002495801,,35.58508,30.92998,0,
2023-02-02 08:00:12,-0.035007495,-0.0037871152,,35.57381,30.94353,0,
2023-02-02 08:00:17,-0.039749726,-0.00718647,,35.57126,30.9436,0,
2023-02-02 08:00:22,-0.088930959,-0.009921145,,35.56871,30.94367,0,
2023-02-02 08:00:27,-0.092301621,-0.01855153,,35.56616,30.94373,0,
2023-02-02 08:00:32,-0.105095762,-0.024553267,,35.56361,30.9438,0,
2023-02-02 08:00:37,-0.128723055,-0.032286577,,35.56105,30.94386,0,
2023-02-02 08:00:42,-0.130514786,-0.04242161,,35.5585,30.94392,0,
2023-02-02 08:00:47,-0.122926853,-0.050976805,,35.55594,30.94399,0,
2023-02-02 08:00:52,-0.138394755,-0.057790242,,35.54474,30.95752,0,
2023-02-02 08:00:57,-0.155587589,-0.06708542,,35.54218,30.95758,0,
2023-02-02 08:01:02,-0.16868605,-0.07766429,,35.53963,30.95763,0,
2023-02-02 08:01:07,-0.172930421,-0.08909035,,35.53708,30.95769,0,
2023-02-02 08:01:12,-0.186121573,-0.09978686,,35.53452,30.95774,0,
2023-02-02 08:01:17,-0.21013696,-0.11256896,,35.53197,30.9578,0,
2023-02-02 08:01:22,-0.225937618,-0.1292924,,35.52941,30.95785,0,
2023-02-02 08:01:27,-0.252555163,-0.14651747,,35.51826,30.97137,0,
2023-02-02 08:01:32,-0.252853788,-0.16858824,,35.51571,30.97142,0,
2023-02-02 08:01:37,-0.298745263,-0.18401803,,35.51316,30.97147,0,
2023-02-02 08:01:42,-0.297155934,-0.2134117,,35.5106,30.97152,0,
2023-02-02 08:01:47,-0.310597725,-0.22915052,,35.50805,30.97156,0,
2023-02-02 08:01:52,-0.337654135,-0.24715258,,35.50549,30.97161,0,
2023-02-02 08:01:57,-0.362150242,-0.26921666,,35.50293,30.97165,0,0.0
2023-02-02 08:02:02,-0.389579704,-0.29180482,,35.50038,30.97169,0,0.0
2023-02-02 08:02:07,-0.393516761,-0.31710482,,35.48929,30.9852,0,0.0
2023-02-02 08:02:12,-0.449353239,-0.33229992,,35.48674,30.98524,0,0.0
2023-02-02 08:02:17,-0.453667551,-0.37038884,,35.48418,30.98528,0,0.0
2023-02-02 08:02:22,-0.488007705,-0.38847697,,35.48163,30.98531,0,0.0
2023-02-02 08:02:27,-0.493842304,-0.41987842,,35.47907,30.98535,0,0.0
2023-02-02 08:02:32,-0.521459555,-0.43702453,,35.47652,30.98538,0,0.0
2023-02-02 08:02:37,-0.541706276,-0.46378922,,35.47396,30.98542,0,0.0
2023-02-02 08:02:42,-0.567029898,-0.4876176,,35.46292,30.99891,0,0.0
2023-02-02 08:02:47,-0.602120474,-0.5152044,,35.46037,30.99894,0,0.0
2023-02-02 08:02:52,-0.63850669,-0.5503743,,35.45782,30.99897,0,0.0
2023-02-02 08:02:57,-0.664190869,-0.59032476,,35.45526,30.999,0,0.0
2023-02-02 08:03:02,-0.689739983,-0.6262359,,35.45271,30.99903,0,0.0
2023-02-02 08:03:07,-0.709969661,-0.66075957,,35.45015,30.99906,0,0.0
2023-02-02 08:03:12,-0.744378201,-0.69020987,,35.44759,30.99908,0,0.0
2023-02-02 08:03:17,-0.773444578,-0.72748184,,35.44503,30.99911,0,0.0
2023-02-02 08:03:22,-0.795040459,-0.76205426,,35.43406,31.01258,0,0.0
2023-02-02 08:03:27,-0.835479213,-0.79117954,,35.43151,31.01261,0,0.0
2023-02-02 08:03:32,-0.866541924,-0.8305129,,35.42896,31.01263,0,0.0
2023-02-02 08:03:37,-0.894796403,-0.86501557,,35.4264,31.01265,0,0.0
2023-02-02 08:03:42,-0.943263205,-0.89661753,,35.42384,31.01266,0,0.0
2023-02-02 08:03:47,-0.947295639,-0.9401563,,35.42129,31.01268,0,0.0
