Time,dTEC,ipplat,ipplon,anomaly,forecast
2023-02-01 12:14:42,-0.016825001,35.90788,17.76513,,
2023-02-01 12:14:47,-0.011520536,35.91048,17.76542,,
2023-02-01 12:14:52,-0.019415426,35.91308,17.7657,,
2023-02-01 12:14:57,-8.8197e-05,35.91569,17.76598,,
2023-02-01 12:15:02,-0.013659275,35.93261,17.76325,,
2023-02-01 12:15:07,-0.008344983,35.9352,17.76354,,
2023-02-01 12:15:12,-0.021128539,35.9378,17.76382,,
2023-02-01 12:15:17,-0.028090062,35.9404,17.7641,,
2023-02-01 12:15:22,-0.005496561,35.95729,17.76136,,
2023-02-01 12:15:27,-0.035140942,35.95988,17.76164,,
2023-02-01 12:15:32,-0.031004006,35.96248,17.76191,,
2023-02-01 12:15:37,-0.041035443,35.96507,17.76219,,
2023-02-01 12:15:42,-0.044319839,35.96767,17.76247,,
2023-02-01 12:15:47,-0.038979668,35.98452,17.75972,,
2023-02-01 12:15:52,-0.044692298,35.98711,17.75999,,
2023-02-01 12:15:57,-0.038158987,35.9897,17.76026,,
2023-02-01 12:16:02,-0.062660882,35.9923,17.76054,,
2023-02-01 12:16:07,-0.062094021,36.00911,17.75778,,
2023-02-01 12:16:12,-0.051973331,36.0117,17.75805,,
2023-02-01 12:16:17,-0.06402963,36.01428,17.75832,,
2023-02-01 12:16:22,-0.057134623,36.01688,17.75859,,
2023-02-01 12:16:27,-0.062077907,36.03366,17.75583,,
2023-02-01 12:16:32,-0.069694967,36.03624,17.75609,,
2023-02-01 12:16:37,-0.055779178,36.03883,17.75636,,
2023-02-01 12:16:42,-0.055116805,36.04141,17.75662,,
2023-02-01 12:16:47,-0.063949003,36.044,17.75689,,
2023-02-01 12:16:52,-0.084859818,36.06074,17.75411,,
2023-02-01 12:16:57,-0.045934186,36.06332,17.75438,,
2023-02-01 12:17:02,-0.050817936,36.0659,17.75464,,
2023-02-01 12:17:07,-0.080006788,36.06849,17.7549,,
2023-02-01 12:17:12,-0.082028355,36.0852,17.75212,,
2023-02-01 12:17:17,-0.071691145,36.08777,17.75238,,
2023-02-01 12:17:22,-0.070851558,36.09035,17.75264,,
2023-02-01 12:17:27,-0.087502891,36.09293,17.7529,,
2023-02-01 12:17:32,-0.074403339,36.09551,17.75316,,
2023-02-01 12:17:37,-0.078324991,36.11218,17.75036,,
2023-02-01 12:17:42,-0.047324837,36.11475,17.75062,,
2023-02-01 12:17:47,-0.042274766,36.11733,17.75087,,
2023-02-01 12:17:52,-0.066232568,36.1199,17.75113,,
2023-02-01 12:17:57,-0.036935937,36.13654,17.74833,,
2023-02-01 12:18:02,-0.028418468,36.13911,17.74858,,
2023-02-01 12:18:07,-0.041621665,36.14168,17.74883,,
2023-02-01 12:18:12,-0.052098935,36.14425,17.74908,,
2023-02-01 12:18:17,-0.046220597,36.16085,17.74627,,
2023-02-01 12:18:22,-0.005651879,36.16342,17.74652,,
2023-02-01 12:18:27,-0.007482919,36.16599,17.74677,,
2023-02-01 12:18:32,-0.018337772,36.16855,17.74702,,
2023-02-01 12:18:37,-0.034454405,36.17112,17.74727,,
2023-02-01 12:18:42,-0.022457706,36.18768,17.74445,,
2023-02-01 12:18:47,-0.004205479,36.19025,17.7447,,
2023-02-01 12:18:52,-0.009309452,36.19281,17.74494,,
2023-02-01 12:18:57,-0.002983273,36.19538,17.74518,,
