Time,dTEC,ipplat,ipplon,anomaly,forecast
2023-02-01 12:34:47,-0.031261431,36.18761,19.00724,,
2023-02-01 12:34:52,-0.028218939,36.19109,19.007,,
2023-02-01 12:34:57,-0.025886228,36.19457,19.00676,,
2023-02-01 12:35:02,-0.031384303,36.21018,19.00064,,
2023-02-01 12:35:07,-0.045121851,36.21366,19.0004,,
2023-02-01 12:35:12,-0.059480544,36.21714,19.00016,,
2023-02-01 12:35:17,-0.055265142,36.23272,18.99403,,
2023-02-01 12:35:22,-0.062241096,36.23619,18.99379,,
2023-02-01 12:35:27,-0.030008046,36.23966,18.99354,,
2023-02-01 12:35:32,-0.021798823,36.2552,18.98741,,
2023-02-01 12:35:37,-0.045586455,36.25867,18.98716,,
2023-02-01 12:35:42,-0.023924564,36.26214,18.98691,,
2023-02-01 12:35:47,-0.036779966,36.27765,18.98078,,
2023-02-01 12:35:52,-0.036476681,36.28111,18.98053,,
2023-02-01 12:35:57,-0.026124022,36.28457,18.98027,,
2023-02-01 12:36:02,-0.024980609,36.30006,18.97414,,
2023-02-01 12:36:07,-0.004439658,36.30351,18.97388,,
2023-02-01 12:36:12,0.004565008,36.30697,18.97362,,
2023-02-01 12:36:17,-0.012945137,36.32242,18.96748,,
2023-02-01 12:36:22,0.001796076,36.32587,18.96722,,
2023-02-01 12:36:27,-0.00277079,36.32932,18.96696,,
2023-02-01 12:36:32,-0.012048879,36.34474,18.96082,,
2023-02-01 12:36:37,-0.029926145,36.34819,18.96055,,
2023-02-01 12:36:42,-0.004641847,36.35164,18.96029,,
2023-02-01 12:36:47,-0.016553157,36.36702,18.95414,,
2023-02-01 12:36:52,-0.003002955,36.37046,18.95388,,
2023-02-01 12:36:57,-0.018859132,36.3739,18.95361,,
2023-02-01 12:37:02,-0.016641893,36.38926,18.94745,,
2023-02-01 12:37:07,-4.5451e-05,36.39269,18.94719,,
2023-02-01 12:37:12,0.000773366,36.39613,18.94692,,
2023-02-01 12:37:17,-0.013745482,36.41145,18.94076,,
2023-02-01 12:37:22,-0.016892448,36.41488,18.94049,,
2023-02-01 12:37:27,-0.010271798,36.41831,18.94022,,
2023-02-01 12:37:32,-0.025256514,36.4336,18.93405,,
2023-02-01 12:37:37,-0.010865289,36.43702,18.93378,,
2023-02-01 12:37:42,-0.01943733,36.44045,18.9335,,
2023-02-01 12:37:47,-0.004466659,36.44388,18.93323,,
2023-02-01 12:37:52,0.000191687,36.45913,18.92706,,
2023-02-01 12:37:57,-0.00370914,36.46255,18.92678,,
2023-02-01 12:38:02,-0.004522503,36.46597,18.92651,,
2023-02-01 12:38:07,-0.002353279,36.48119,18.92033,,
2023-02-01 12:38:12,-0.005849756,36.4846,18.92005,,
2023-02-01 12:38:17,-0.012062837,36.48802,18.91977,,
2023-02-01 12:38:22,0.022399463,36.5032,18.9136,,
2023-02-01 12:38:27,0.03138182,36.50661,18.91332,,
2023-02-01 12:38:32,0.025781394,36.51002,18.91303,,
2023-02-01 12:38:37,0.03167234,36.51343,18.91275,,
2023-02-01 12:38:42,0.052168398,36.52858,18.90657,,
2023-02-01 12:38:47,0.060807802,36.53198,18.90628,,
2023-02-01 12:38:52,0.073351477,36.53539,18.90599,,
2023-02-01 12:38:57,0.074428441,36.5505,18.89981,,
2023-02-01 12:39:02,0.052278306,36.5539,18.89952,,
2023-02-01 12:39:07,0.076427877,36.5573,18.89923,,
2023-02-01 12:39:12,0.060033156,36.57238,18.89304,,
2023-02-01 12:39:17,0.054742844,36.57577,18.89275,,
2023-02-01 12:39:22,0.050244037,36.57917,18.89246,,
2023-02-01 12:39:27,0.064242934,36.58257,18.89216,,
2023-02-01 12:39:32,0.053348533,36.5976,18.88597,,
2023-02-01 12:39:37,0.060950836,36.60099,18.88568,,
2023-02-01 12:39:42,0.047161149,36.60438,18.88538,,
2023-02-01 12:39:47,0.047391684,36.61939,18.87918,,
2023-02-01 12:39:52,0.040627461,36.62277,18.87889,,
2023-02-01 12:39:57,0.03581801,36.62616,18.87859,,
2023-02-01 12:40:02,0.03043297,36.64113,18.87239,,
2023-02-01 12:40:07,0.033810897,36.64451,18.87209,,
2023-02-01 12:40:12,0.016569659,36.64789,18.87179,,
2023-02-01 12:40:17,0.014510244,36.65127,18.87149,,
2023-02-01 12:40:22,0.025101557,36.6662,18.86528,,
2023-02-01 12:40:27,0.027133728,36.66958,18.86498,,
2023-02-01 12:40:32,0.042981407,36.67295,18.86468,,
2023-02-01 12:40:37,0.023609673,36.68785,18.85847,,
2023-02-01 12:40:42,0.030114233,36.69122,18.85816,,
2023-02-01 12:40:47,0.034279724,36.69459,18.85786,,
2023-02-01 12:40:52,0.029488719,36.69796,18.85755,,
2023-02-01 12:40:57,0.026635823,36.71282,18.85134,,
2023-02-01 12:41:02,0.055489482,36.71618,18.85103,,
2023-02-01 12:41:07,0.040746384,36.71955,18.85072,,
2023-02-01 12:41:12,0.059067959,36.73437,18.84451,,
2023-02-01 12:41:17,0.046436284,36.73773,18.8442,,
