Time,dTEC,ipplat,ipplon,anomaly,forecast
2023-02-01 09:45:32,-0.058776824,37.19246,21.00313,,
2023-02-01 09:45:37,-0.083743127,37.19571,21.00331,,
2023-02-01 09:45:42,-0.081551027,37.19897,21.00349,,
2023-02-01 09:45:47,-0.080513974,37.20222,21.00368,,
2023-02-01 09:45:52,-0.075491591,37.21556,20.99211,,
2023-02-01 09:45:57,-0.073716171,37.21881,20.99228,,
2023-02-01 09:46:02,-0.082230175,37.22206,20.99246,,
2023-02-01 09:46:07,-0.080664531,37.2253,20.99264,,
2023-02-01 09:46:12,-0.085579227,37.22855,20.99281,,
2023-02-01 09:46:17,-0.075653315,37.24185,20.98123,,
2023-02-01 09:46:22,-0.085911105,37.24509,20.9814,,
2023-02-01 09:46:27,-0.083229763,37.24833,20.98157,,
2023-02-01 09:46:32,-0.079981011,37.25157,20.98174,,
2023-02-01 09:46:37,-0.087394623,37.26482,20.97014,,
2023-02-01 09:46:42,-0.086053226,37.26806,20.9703,,
2023-02-01 09:46:47,-0.082427497,37.27129,20.97047,,
2023-02-01 09:46:52,-0.07937136,37.27453,20.97063,,
2023-02-01 09:46:57,-0.074979889,37.27776,20.9708,,
2023-02-01 09:47:02,-0.075152505,37.29097,20.95918,,
2023-02-01 09:47:07,-0.074177072,37.2942,20.95934,,
2023-02-01 09:47:12,-0.083663802,37.29743,20.9595,,
2023-02-01 09:47:17,-0.084575349,37.30066,20.95966,,
2023-02-01 09:47:22,-0.083572513,37.30389,20.95981,,
2023-02-01 09:47:27,-0.090361637,37.31704,20.94818,,
2023-02-01 09:47:32,-0.086857208,37.32026,20.94834,,
2023-02-01 09:47:37,-0.089237556,37.32349,20.94849,,
2023-02-01 09:47:42,-0.091028556,37.32671,20.94864,,
2023-02-01 09:47:47,-0.084614224,37.32994,20.94879,,
2023-02-01 09:47:52,-0.092644525,37.34304,20.93714,,
2023-02-01 09:47:57,-0.090752266,37.34626,20.93729,,
2023-02-01 09:48:02,-0.091688702,37.34948,20.93744,,
2023-02-01 09:48:07,-0.088408732,37.3527,20.93758,,
2023-02-01 09:48:12,-0.089666407,37.36575,20.92592,,
2023-02-01 09:48:17,-0.095459323,37.36897,20.92606,,
2023-02-01 09:48:22,-0.08503663,37.37218,20.9262,,
2023-02-01 09:48:27,-0.089042828,37.37539,20.92634,,
2023-02-01 09:48:32,-0.084823571,37.37861,20.92648,,
2023-02-01 09:48:37,-0.09502817,37.39161,20.9148,,
2023-02-01 09:48:42,-0.087674791,37.39482,20.91494,,
2023-02-01 09:48:47,-0.099499162,37.39803,20.91508,,
2023-02-01 09:48:52,-0.099280671,37.40124,20.91521,,
2023-02-01 09:48:57,-0.09767637,37.40445,20.91534,,
2023-02-01 09:49:02,-0.096206579,37.4174,20.90365,,
2023-02-01 09:49:07,-0.093155287,37.4206,20.90378,,
2023-02-01 09:49:12,-0.094230353,37.4238,20.90391,,
2023-02-01 09:49:17,-0.085723612,37.42701,20.90404,,
2023-02-01 09:49:22,-0.099611678,37.43021,20.90416,,
2023-02-01 09:49:27,-0.093823544,37.44311,20.89246,,
2023-02-01 09:49:32,-0.083965387,37.44631,20.89258,,
2023-02-01 09:49:37,-0.077838972,37.44951,20.8927,,
2023-02-01 09:49:42,-0.066875354,37.4527,20.89282,,
2023-02-01 09:49:47,-0.053165784,37.4559,20.89295,,
2023-02-01 09:49:52,-0.061717408,37.46875,20.88122,,
2023-02-01 09:49:57,-0.049286076,37.47194,20.88134,,
2023-02-01 09:50:02,-0.03950384,37.47514,20.88146,,
2023-02-01 09:50:07,-0.038004665,37.47833,20.88158,,
2023-02-01 09:50:12,-0.041930526,37.48152,20.88169,,
2023-02-01 09:50:17,-0.034527315,37.49432,20.86995,,
2023-02-01 09:50:22,-0.028926746,37.4975,20.87006,,
2023-02-01 09:50:27,-0.023793658,37.50069,20.87018,,
2023-02-01 09:50:32,-0.026739317,37.50388,20.87029,,
2023-02-01 09:50:37,-0.029956524,37.50706,20.8704,,
2023-02-01 09:50:42,-0.030397118,37.51981,20.85864,,
2023-02-01 09:50:47,-0.028248678,37.52299,20.85875,,
2023-02-01 09:50:52,-0.019701629,37.52617,20.85885,,
2023-02-01 09:50:57,-0.021123846,37.52935,20.85896,,
2023-02-01 09:51:02,-0.017855661,37.53254,20.85906,,
2023-02-01 09:51:07,-0.010846361,37.53572,20.85917,,
2023-02-01 09:51:12,-0.010753499,37.5484,20.8474,,
2023-02-01 09:51:17,-0.007866592,37.55158,20.8475,,
2023-02-01 09:51:22,-0.005038932,37.55475,20.84759,,
2023-02-01 09:51:27,-0.001506883,37.55793,20.84769,,
2023-02-01 09:51:32,0.002160606,37.56111,20.84779,,
2023-02-01 09:51:37,0.010343708,37.57374,20.836,,
2023-02-01 09:51:42,0.007815703,37.57691,20.8361,,
2023-02-01 09:51:47,0.02160888,37.58008,20.83619,,
2023-02-01 09:51:52,0.028692033,37.58325,20.83629,,
2023-02-01 09:51:57,0.038203754,37.58642,20.83638,,
2023-02-01 09:52:02,0.042821833,37.599,20.82458,,
2023-02-01 09:52:07,0.058427348,37.60216,20.82467,,
2023-02-01 09:52:12,0.067047968,37.60533,20.82476,,
2023-02-01 09:52:17,0.069726947,37.60849,20.82484,,
2023-02-01 09:52:22,0.077315418,37.61166,20.82493,,
2023-02-01 09:52:27,0.077631492,37.62418,20.81312,,
2023-02-01 09:52:32,0.075625455,37.62734,20.8132,,
2023-02-01 09:52:37,0.077579462,37.6305,20.81328,,
2023-02-01 09:52:42,0.088823937,37.63366,20.81336,,
2023-02-01 09:52:47,0.100031968,37.63682,20.81344,,
2023-02-01 09:52:52,0.103399204,37.63999,20.81352,,
2023-02-01 09:52:57,0.099877755,37.65245,20.80169,,
2023-02-01 09:53:02,0.091390184,37.6556,20.80177,,
2023-02-01 09:53:07,0.105289409,37.65876,20.80185,,
2023-02-01 09:53:12,0.103752701,37.66191,20.80192,,
2023-02-01 09:53:17,0.101798177,37.66507,20.802,,
2023-02-01 09:53:22,0.107800704,37.67748,20.79015,,
2023-02-01 09:53:27,0.110909391,37.68063,20.79022,,
2023-02-01 09:53:32,0.114359292,37.68377,20.7903,,
2023-02-01 09:53:37,0.106728103,37.68692,20.79037,,
2023-02-01 09:53:42,0.101910359,37.69007,20.79044,,
2023-02-01 09:53:47,0.097429936,37.69322,20.7905,,
2023-02-01 09:53:52,0.107181244,37.70557,20.77864,,
2023-02-01 09:53:57,0.100325235,37.70872,20.77871,,
2023-02-01 09:54:02,0.101034692,37.71186,20.77878,,
2023-02-01 09:54:07,0.093127739,37.715,20.77884,,
2023-02-01 09:54:12,0.08954593,37.71815,20.7789,,
2023-02-01 09:54:17,0.097901257,37.73044,20.76703,,
2023-02-01 09:54:22,0.104485447,37.73358,20.76709,,
2023-02-01 09:54:27,0.10815376,37.73672,20.76715,,
2023-02-01 09:54:32,0.113091095,37.73986,20.76721,,
2023-02-01 09:54:37,0.112441683,37.743,20.76727,,
2023-02-01 09:54:42,0.110389894,37.74614,20.76732,,
2023-02-01 09:54:47,0.120828335,37.75837,20.75543,,
2023-02-01 09:54:52,0.123385552,37.7615,20.75549,,
