Time,dTEC,ipplat,ipplon,anomaly,forecast
2023-02-01 12:05:07,0.132155679,38.02196,28.60239,,
2023-02-01 12:05:12,0.120934471,38.02213,28.60548,,
2023-02-01 12:05:17,0.004618878,38.02229,28.60857,,
2023-02-01 12:05:22,0.012833293,38.02245,28.61166,,
2023-02-01 12:05:27,0.024336102,38.0226,28.61475,,
2023-02-01 12:05:32,-0.042758307,38.02276,28.61784,,
2023-02-01 12:05:37,-0.041226552,38.0145,28.63592,,
2023-02-01 12:05:42,-0.032912255,38.01465,28.639,,
2023-02-01 12:05:47,-0.064352038,38.0148,28.64208,,
2023-02-01 12:05:52,-0.233550528,38.01494,28.64516,,
2023-02-01 12:05:57,-0.054703356,38.01508,28.64824,,
2023-02-01 12:06:02,-0.097705155,38.0068,28.66625,,
2023-02-01 12:06:07,-0.019094563,38.00694,28.66932,,
2023-02-01 12:06:12,-0.025957221,38.00707,28.67239,,
2023-02-01 12:06:17,-0.024843774,38.0072,28.67546,,
2023-02-01 12:06:22,-0.034543869,38.00733,28.67854,,
2023-02-01 12:06:27,-0.020168159,38.00745,28.68161,,
2023-02-01 12:06:32,-0.051889301,37.99915,28.69955,,
2023-02-01 12:06:37,0.061139045,37.99927,28.70261,,
2023-02-01 12:06:42,-0.029631785,37.99939,28.70568,,
2023-02-01 12:06:47,0.05043354,37.9995,28.70874,,
2023-02-01 12:06:52,-0.027232652,37.99962,28.7118,,
2023-02-01 12:06:57,-0.02619404,37.99129,28.72968,,
2023-02-01 12:07:02,-0.057851303,37.9914,28.73273,,
2023-02-01 12:07:07,0.06158787,37.9915,28.73579,,
2023-02-01 12:07:12,-0.049094211,37.99161,28.73884,,
2023-02-01 12:07:17,0.011225759,37.99171,28.74189,,
2023-02-01 12:07:22,0.04487008,37.9918,28.74494,,
2023-02-01 12:07:27,-0.039568955,37.98346,28.76276,,
2023-02-01 12:07:32,0.066339945,37.98355,28.7658,,
2023-02-01 12:07:37,0.041077064,37.98364,28.76884,,
2023-02-01 12:07:42,-0.017115317,37.98372,28.77188,,
2023-02-01 12:07:47,-0.009760926,37.98381,28.77492,,
2023-02-01 12:07:52,0.004150508,37.98389,28.77796,,
2023-02-01 12:07:57,0.070683248,37.97552,28.79571,,
2023-02-01 12:08:02,0.065037551,37.9756,28.79874,,
2023-02-01 12:08:07,0.065713671,37.97567,28.80177,,
