Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM,dTEC_x,upper_MSE_x,ipplat_x,ipplon_x,forecast_x,dTEC_y,upper_MSE_y,ipplat_y,ipplon_y,forecast_y,phaseRA_NICOgrp2,anomaly,ipp_dist
2023-02-06 10:35:02,-0.008703639,-0.07138511,,35.6664,37.66337,0,,-0.008703639,,35.6664,37.66337,-0.07138511,0.921452223,0.921452223,37.05903,36.46706,0.42774573,,,188.28939944205865
2023-02-06 10:35:07,-0.091520217,-0.05296894,,35.66593,37.68071,0,,-0.091520217,,35.66593,37.68071,-0.05296894,1.441782396,1.441782396,37.06142,36.46766,0.6334735,,,189.40572662108573
2023-02-06 10:35:12,-0.1216784169999999,-0.060306292,,35.66384,37.68266,0,,-0.1216784169999999,,35.66384,37.68266,-0.060306292,1.935410101,1.935410101,37.0638,36.46825,0.8153049,,,189.88270289514708
2023-02-06 10:35:17,0.011754289,-0.06536789,,35.66176,37.6846,0,,0.011754289,,35.66176,37.6846,-0.06536789,2.232345327,2.232345327,37.06618,36.46884,0.9152224,,,190.35843086873663
2023-02-06 10:35:22,0.066696746,-0.042672414,,35.65967,37.68654,0,,0.066696746,,35.65967,37.68654,-0.042672414,2.295462973,2.295462973,37.06856,36.46944,0.9549204,,,190.83474302323557
2023-02-06 10:35:27,0.010008419,-0.022759708,,35.65758,37.68848,0,,0.010008419,,35.65758,37.68848,-0.022759708,2.220317855,2.220317855,37.07094,36.47003,0.9682938,,,191.31174572644167
2023-02-06 10:35:32,0.097869987,-0.01875838,,35.65549,37.69042,0,,0.097869987,,35.65549,37.69042,-0.01875838,2.044024709,2.044024709,37.07332,36.47063,0.9674473,,,191.78841581565445
2023-02-06 10:35:37,0.12650985,0.004227255,,35.6534,37.69236,0,,0.12650985,,35.6534,37.69236,0.004227255,1.904967203,1.904967203,37.0757,36.47123,0.9565918,,,192.26526322887008
2023-02-06 10:35:42,0.056911224,0.022932548,,35.65131,37.6943,0,,0.056911224,,35.65131,37.6943,0.022932548,1.55320494,1.55320494,37.07808,36.47183,0.9418307,,,192.74228664843338
2023-02-06 10:35:47,0.07239584,0.022630738,,35.64921,37.69623,0,,0.07239584,,35.64921,37.69623,0.022630738,1.185559468,1.185559468,37.08728,36.48377,0.8763018,,,193.27019678568257
2023-02-06 10:35:52,0.126552153,0.02985197,,35.64712,37.69817,0,,0.126552153,,35.64712,37.69817,0.02985197,1.071677288,1.071677288,37.08966,36.48438,0.7074333,,,193.74825682440766
2023-02-06 10:35:57,0.18233543,0.04319365,,35.64502,37.7001,0,,0.18233543,,35.64502,37.7001,0.04319365,0.47608086,0.47608086,37.09204,36.48498,0.6391413,,,194.22740947586445
2023-02-06 10:36:02,0.125663062,0.06363576,,35.64293,37.70202,0,,0.125663062,,35.64293,37.70202,0.06363576,0.161077614,,37.09442,36.48559,0.11557325,,,194.70480250982635
2023-02-06 10:36:07,0.220109959,0.064577535,0.220109959,35.64234,37.71942,1,,0.220109959,0.220109959,35.64234,37.71942,0.064577535,0.106567958,,37.0968,36.4862,-0.03056396,,,195.82148663414813
2023-02-06 10:36:12,0.16342635,0.09363115,,35.64023,37.72136,0,,0.16342635,,35.64023,37.72136,0.09363115,-0.176853717,,37.09918,36.48681,-0.096498445,,,196.3009135646009
2023-02-06 10:36:17,0.218373089,0.095209986,,35.63812,37.72329,0,,0.218373089,,35.63812,37.72329,0.095209986,-0.49198502,,37.10156,36.48742,-0.40636057,,,196.7800071538874
2023-02-06 10:36:22,0.404455454,0.117800705,0.404455454,35.63601,37.72522,1,,0.404455454,0.404455454,35.63601,37.72522,0.117800705,-0.727662561,-0.727662561,37.10393,36.48803,-0.5416566,,,197.25835487762032
2023-02-06 10:36:27,0.394040145,0.2032299,0.394040145,35.6339,37.72714,1,,0.394040145,0.394040145,35.6339,37.72714,0.2032299,-0.862382933,-0.862382933,37.1063,36.48864,-0.59909594,,,197.73636837412639
2023-02-06 10:36:32,0.442131995,0.26020426,0.442131995,35.63179,37.72907,1,,0.442131995,0.442131995,35.63179,37.72907,0.26020426,-1.066325709,-1.066325709,37.11558,36.50062,-0.63881147,,,198.2829591544979
2023-02-06 10:36:37,0.529926261,0.32659456,0.529926261,35.62968,37.73099,1,,0.529926261,0.529926261,35.62968,37.73099,0.32659456,-1.12173043,-1.12173043,37.11796,36.50124,-0.6227477,0.7220034643225609,0.529926261,198.76289070485575
2023-02-06 10:36:42,0.571634735,0.4161121,0.571634735,35.62756,37.73292,1,,0.571634735,0.571634735,35.62756,37.73292,0.4161121,-1.123970597,-1.123970597,37.12034,36.50186,-0.6366187,0.7072952154179547,0.571634735,199.2444099919693
2023-02-06 10:36:47,0.626482443,0.48353863,,35.62544,37.73484,0,,0.626482443,,35.62544,37.73484,0.48353863,-1.152997663,-1.152997663,37.12272,36.50248,-0.6513849,0.7096626616863976,0.626482443,199.72559571550238
2023-02-06 10:36:52,0.635474446,0.55280215,,35.62333,37.73676,0,,0.635474446,,35.62333,37.73676,0.55280215,-1.171507022,-1.171507022,37.12509,36.5031,-0.6391008,0.705417684075103,0.635474446,200.20508774703885
2023-02-06 10:36:57,0.660638147,0.58662033,,35.62121,37.73867,0,6.0,0.660638147,,35.62121,37.73867,0.58662033,-1.191104002,-1.191104002,37.12747,36.50372,-0.6391292,0.6929175715332283,0.660638147,200.68610027492304
2023-02-06 10:37:02,0.70554929,0.61872834,,35.62051,37.75613,0,6.0,0.70554929,,35.62051,37.75613,0.61872834,-1.134540857,-1.134540857,37.12984,36.50434,-0.647593,0.6914211479383523,0.70554929,201.80363115865856
2023-02-06 10:37:07,0.707634566,0.66270673,,35.61838,37.75805,0,6.0,0.707634566,,35.61838,37.75805,0.66270673,-1.180152758,-1.180152758,37.13222,36.50497,-0.6423938,0.6841334733501961,0.707634566,202.28477482516385
2023-02-06 10:37:12,0.637765117,0.6755072,,35.61625,37.75997,0,6.0,0.637765117,,35.61625,37.75997,0.6755072,-1.082205786,-1.082205786,37.13459,36.50559,-0.64454615,0.6850553598752972,0.637765117,202.7656562087793
2023-02-06 10:37:17,0.574202936,0.6228972,,35.61412,37.76188,0,6.0,0.574202936,,35.61412,37.76188,0.6228972,-1.037911923,-1.037911923,37.13696,36.50622,-0.63816166,0.6938765262644127,0.574202936,203.245707547578
2023-02-06 10:37:22,0.471584476,0.56039524,,35.61199,37.7638,0,6.0,0.471584476,,35.61199,37.7638,0.56039524,-1.004254046,-1.004254046,37.14631,36.51824,-0.6481654,0.6939805795686955,0.471584476,203.81149632900699
