Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM,dTEC_x,upper_MSE_x,ipplat_x,ipplon_x,forecast_x,dTEC_y,upper_MSE_y,ipplat_y,ipplon_y,forecast_y,phaseRA_MATZgrp1,anomaly,ipp_dist
2023-02-02 14:55:02,-0.098683168,-0.09843905,,41.32264,18.05664,0,,-0.098683168,,41.32264,18.05664,-0.09843905,-0.556489657,,40.16623,18.69626,-0.53504604,,,139.41950211383457
2023-02-02 14:55:07,-0.07899499,-0.096952945,,41.3243,18.05791,0,,-0.07899499,,41.3243,18.05791,-0.096952945,-0.567921682,,40.16824,18.69615,-0.54565847,,,139.3381393039053
2023-02-02 14:55:12,-0.086104041,-0.083295,,41.32596,18.05918,0,,-0.086104041,,41.32596,18.05918,-0.083295,-0.569384589,,40.17024,18.69604,-0.5591243,,,139.25786947861656
2023-02-02 14:55:17,-0.06877831,-0.08015233,,41.32762,18.06046,0,,-0.06877831,,41.32762,18.06046,-0.08015233,-0.574210336,,40.17224,18.69593,-0.56464237,,,139.17734167931707
2023-02-02 14:55:22,-0.062512051,-0.06829902,,41.32928,18.06173,0,,-0.062512051,,41.32928,18.06173,-0.06829902,-0.58331177,,40.17424,18.69582,-0.56949496,,,139.09720445527884
2023-02-02 14:55:27,-0.078356597,-0.058648825,,41.33094,18.06301,0,,-0.078356597,,41.33094,18.06301,-0.058648825,-0.585958238,,40.17624,18.69571,-0.5773326,,,139.01681052953714
2023-02-02 14:55:32,-0.029356263,-0.06277611,,41.3326,18.06428,0,,-0.029356263,,41.3326,18.06428,-0.06277611,-0.596879012,,40.17824,18.6956,-0.5813497,,,138.93680630271373
2023-02-02 14:55:37,-0.0412569539999999,-0.040266767,,41.33425,18.06556,0,,-0.0412569539999999,,41.33425,18.06556,-0.040266767,-0.598512496,,40.18024,18.6955,-0.5913394,,,138.85584241914339
2023-02-02 14:55:42,-0.036269378,-0.034131393,,41.33591,18.06684,0,,-0.036269378,,41.33591,18.06684,-0.034131393,-0.602638154,,40.18224,18.69539,-0.59451735,,,138.77564948503178
2023-02-02 14:55:47,-0.028031251,-0.028720077,,41.33756,18.06811,0,,-0.028031251,,41.33756,18.06811,-0.028720077,-0.597438525,,40.18425,18.69528,-0.5983813,,,138.69378865940016
2023-02-02 14:55:52,-0.009262206,-0.02228557,,41.33922,18.0694,0,,-0.009262206,,41.33922,18.0694,-0.02228557,-0.615184941,,40.18625,18.69517,-0.59268874,,,138.61340983009188
2023-02-02 14:55:57,0.020031301,-0.010655569,,41.34087,18.07068,0,,0.020031301,,41.34087,18.07068,-0.010655569,-0.608975151,,40.18825,18.69507,-0.60686797,,,138.53271202092594
2023-02-02 14:56:02,-0.0134863209999999,0.011447763,,41.34252,18.07196,0,,-0.0134863209999999,,41.34252,18.07196,0.011447763,-0.610925343,,40.19025,18.69496,-0.6036445,,,138.45176139456797
2023-02-02 14:56:07,0.0335465,0.0015376932,,41.34417,18.07324,0,,0.0335465,,41.34417,18.07324,0.0015376932,-0.608597063,,40.19225,18.69486,-0.6050448,,,138.37119680514056
2023-02-02 14:56:12,0.021985287,0.029255671,,41.34582,18.07453,0,,0.021985287,,41.34582,18.07453,0.029255671,-0.61237284,,40.19425,18.69475,-0.600605,,,138.29006266185564
2023-02-02 14:56:17,0.058996408,0.033360414,,41.34747,18.07581,0,,0.058996408,,41.34747,18.07581,0.033360414,-0.61338501,,40.19625,18.69465,-0.6031095,,,138.20963223558175
2023-02-02 14:56:22,0.05573117,0.0611367,,41.34911,18.0771,0,,0.05573117,,41.34911,18.0771,0.0611367,-0.608044337,,40.19825,18.69455,-0.6038675,,,138.12792288367822
2023-02-02 14:56:27,0.055662712,0.06782992,,41.35076,18.07838,0,,0.055662712,,41.35076,18.07838,0.06782992,-0.609372845,,40.20025,18.69445,-0.59881413,,,138.0476261941169
2023-02-02 14:56:32,0.097092497,0.06831471,,41.35241,18.07967,0,,0.097092497,,41.35241,18.07967,0.06831471,-0.609900335,,40.20225,18.69434,-0.59796447,,,137.9667647073986
2023-02-02 14:56:37,0.080595109,0.09618849,,41.35405,18.08096,0,,0.080595109,,41.35405,18.08096,0.09618849,-0.598276318,,40.20425,18.69424,-0.5978847,0.8903514310060263,0.080595109,137.88525813451983
2023-02-02 14:56:42,0.104639342,0.09266599,,41.35569,18.08226,0,,0.104639342,,41.35569,18.08226,0.09266599,-0.608946438,,40.20625,18.69414,-0.586971,0.9173862111459161,0.104639342,137.80350441807863
2023-02-02 14:56:47,0.109753902,0.108560726,,41.35734,18.08355,0,,0.109753902,,41.35734,18.08355,0.108560726,-0.600598904,,40.20825,18.69404,-0.5941477,0.9161642183096725,0.109753902,137.7231638553139
2023-02-02 14:56:52,0.107681194,0.11756523,,41.35898,18.08484,0,,0.107681194,,41.35898,18.08484,0.11756523,-0.598831312,,40.21025,18.69394,-0.58795244,0.915977315935435,0.107681194,137.64186124682476
2023-02-02 14:56:57,0.127320323,0.11590399,,41.36062,18.08613,0,0.0,0.127320323,,41.36062,18.08613,0.11590399,-0.601297979,,40.21225,18.69384,-0.5864173,0.9153624190369118,0.127320323,137.56062655506219
2023-02-02 14:57:02,0.110139487,0.12945859,,41.36226,18.08743,0,0.0,0.110139487,,41.36226,18.08743,0.12945859,-0.588266668,,40.21425,18.69374,-0.5871699,0.9188052139058229,0.110139487,137.47914733356077
