Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM,dTEC_x,upper_MSE_x,ipplat_x,ipplon_x,forecast_x,dTEC_y,upper_MSE_y,ipplat_y,ipplon_y,forecast_y,phaseRA_MATZgrp1,anomaly,ipp_dist
2023-02-02 11:50:02,0.267681696,0.23570316,,42.23504,20.21994,0,,0.267681696,,42.23504,20.21994,0.23570316,0.653773796,,43.19905,21.27009,0.607293,,,137.29581298152837
2023-02-02 11:50:07,0.283744722,0.2562677,,42.23762,20.22036,0,,0.283744722,,42.23762,20.22036,0.2562677,0.664634742,,43.2026,21.26811,0.5960672,,,137.2550516475146
2023-02-02 11:50:12,0.298831275,0.28211755,,42.2402,20.22078,0,,0.298831275,,42.2402,20.22078,0.28211755,0.665001639,,43.20616,21.26614,0.5997586,,,137.21604166640742
2023-02-02 11:50:17,0.313300686,0.30411088,,42.24278,20.2212,0,,0.313300686,,42.24278,20.2212,0.30411088,0.659750353,,43.20971,21.26416,0.6055235,,,137.17603457440543
2023-02-02 11:50:22,0.322755754,0.3245358,,42.24535,20.22162,0,,0.322755754,,42.24535,20.22162,0.3245358,0.657469323,,43.22047,21.27604,0.6026351,,,138.4654350442835
2023-02-02 11:50:27,0.339358752,0.33287904,,42.24793,20.22205,0,,0.339358752,,42.24793,20.22205,0.33287904,0.6513026,,43.22404,21.27406,0.60034496,,,138.42675582837634
2023-02-02 11:50:32,0.356996443,0.34535027,,42.25051,20.22247,0,,0.356996443,,42.25051,20.22247,0.34535027,0.655316874,,43.2276,21.27208,0.59510714,,,138.3880946614299
2023-02-02 11:50:37,0.370697087,0.3623026,,42.25308,20.2229,0,,0.370697087,,42.25308,20.2229,0.3623026,0.645058511,,43.23116,21.2701,0.5979771,,,138.35018381247988
2023-02-02 11:50:42,0.387483452,0.3755488,,42.26118,20.23616,0,,0.387483452,,42.26118,20.23616,0.3755488,0.650041589,,43.23472,21.26812,0.59302455,,,137.18090762934247
2023-02-02 11:50:47,0.406189831,0.39099956,,42.26376,20.23659,0,,0.406189831,,42.26376,20.23659,0.39099956,0.642684927,,43.23827,21.26614,0.59455895,,,137.1427802498332
2023-02-02 11:50:52,0.421653049,0.40883467,,42.26634,20.23702,0,,0.421653049,,42.26634,20.23702,0.40883467,0.642144125,,43.24183,21.26416,0.592002,,,137.10590890428918
2023-02-02 11:50:57,0.439750486,0.42354685,,42.26892,20.23746,0,,0.439750486,,42.26892,20.23746,0.42354685,0.623965595,,43.24539,21.26219,0.58999366,,,137.06942057521573
2023-02-02 11:51:02,0.458555083,0.43895233,,42.2715,20.23789,0,,0.458555083,,42.2715,20.23789,0.43895233,0.607893596,,43.24894,21.26021,0.57830054,,,137.03243769534237
2023-02-02 11:51:07,0.470047366,0.4561381,,42.27408,20.23833,0,,0.470047366,,42.27408,20.23833,0.4561381,0.587661269,,43.2525,21.25823,0.56161934,,,136.99621884147712
2023-02-02 11:51:12,0.48619446,0.46514663,,42.27665,20.23876,0,,0.48619446,,42.27665,20.23876,0.46514663,0.580080673,,43.25606,21.25626,0.5448128,,,136.96226402677215
2023-02-02 11:51:17,0.4968831079999999,0.47628424,,42.27923,20.2392,0,,0.4968831079999999,,42.27923,20.2392,0.47628424,0.535676815,,43.25961,21.25428,0.53903836,,,136.92593483839855
2023-02-02 11:51:22,0.515791689,0.48546666,,42.2818,20.23964,0,,0.515791689,,42.2818,20.23964,0.48546666,0.52053469,,43.2705,21.2661,0.49704438,,,138.21910107506247
2023-02-02 11:51:27,0.536043242,0.5006986,,42.28438,20.24008,0,,0.536043242,,42.28438,20.24008,0.5006986,0.520378308,,43.27406,21.26413,0.4787163,,,138.18423238573916
2023-02-02 11:51:32,0.552470483,0.5228969,,42.29256,20.25338,0,,0.552470483,,42.29256,20.25338,0.5228969,0.526015736,,43.27762,21.26215,0.48914295,,,137.01797150685564
2023-02-02 11:51:37,0.563715829,0.53757405,,42.29514,20.25382,0,,0.563715829,,42.29514,20.25382,0.53757405,0.498534124,,43.28119,21.26017,0.5023714,0.8551839049207614,0.563715829,136.98506558681285
2023-02-02 11:51:42,0.572035423,0.5467144,,42.29772,20.25427,0,,0.572035423,,42.29772,20.25427,0.5467144,0.457682742,,43.28475,21.2582,0.4799588,0.8741102281045439,0.572035423,136.95166138952143
2023-02-02 11:51:47,0.587681155,0.54877675,,42.3003,20.25472,0,,0.587681155,,42.3003,20.25472,0.54877675,0.431621013,,43.28831,21.25622,0.41220227,0.8828698982741162,0.587681155,136.91815705248024
2023-02-02 11:51:52,0.60605769,0.5596093,,42.30287,20.25516,0,,0.60605769,,42.30287,20.25516,0.5596093,0.412333544,,43.29187,21.25425,0.38250604,0.8904770440458327,0.60605769,136.88691074744534
2023-02-02 11:51:57,0.619143493,0.57714325,,42.30545,20.25561,0,0.0,0.619143493,,42.30545,20.25561,0.57714325,0.360326156,,43.29542,21.25228,0.3720653,0.8915491471147096,0.619143493,136.85377811589848
2023-02-02 11:52:02,0.628051856,0.590097,,42.30803,20.25607,0,0.0,0.628051856,,42.30803,20.25607,0.590097,0.345410919,,43.29898,21.2503,0.3119801,0.8916399078320133,0.628051856,136.8209550070861
2023-02-02 11:52:07,0.645508928,0.59629494,,42.3106,20.25652,0,0.0,0.645508928,,42.3106,20.25652,0.59629494,0.308150179,,43.30254,21.24833,0.30155823,0.8867779827365831,0.645508928,136.790389293123
2023-02-02 11:52:12,0.654925739,0.6062879,,42.31317,20.25697,0,0.0,0.654925739,,42.31317,20.25697,0.6062879,0.257742592,,43.3061,21.24636,0.26096842,0.8816926752309733,0.654925739,136.76021346393807
2023-02-02 11:52:17,0.670741239,0.6148828,,42.31575,20.25743,0,0.0,0.670741239,,42.31575,20.25743,0.6148828,0.2358461459999999,,43.30965,21.24439,0.20213933,0.8786375012335739,0.670741239,136.72814997361385
2023-02-02 11:52:22,0.685122319,0.62469584,,42.32401,20.27076,0,0.0,0.685122319,,42.32401,20.27076,0.62469584,0.207275198,,43.32066,21.25615,0.19071004,0.8766783835392731,0.685122319,136.8928468992989
2023-02-02 11:52:27,0.690999851,0.63515574,,42.32659,20.27122,0,0.0,0.690999851,,42.32659,20.27122,0.63515574,0.195113495,,43.32423,21.25418,0.1670513,0.8767256779375664,0.690999851,136.8634746102431
2023-02-02 11:52:32,0.703761716,0.6395607,,42.32917,20.27168,0,0.0,0.703761716,,42.32917,20.27168,0.6395607,0.1237032,,43.32779,21.2522,0.16568863,0.8772484231819307,0.703761716,136.83311963482274
2023-02-02 11:52:37,0.70244284,0.6456341,,42.33175,20.27214,0,0.0,0.70244284,,42.33175,20.27214,0.6456341,0.085545924,,43.33136,21.25023,0.08616604,0.8792556104159959,0.70244284,136.8045322264922
2023-02-02 11:52:42,0.71632823,0.64546496,,42.33432,20.2726,0,0.0,0.71632823,,42.33432,20.2726,0.64546496,0.069904742,,43.33492,21.24826,0.05713287,0.880859288286849,0.71632823,136.77634497963376
2023-02-02 11:52:47,0.730734005,0.65075856,,42.3369,20.27307,0,0.0,0.730734005,,42.3369,20.27307,0.65075856,0.052354222,,43.33848,21.24629,0.03725848,0.8836693231788424,0.730734005,136.7471681021446
2023-02-02 11:52:52,0.744489438,0.66036093,,42.33947,20.27353,0,0.0,0.744489438,,42.33947,20.27353,0.66036093,0.036824445,,43.34204,21.24432,0.027817003,0.8866548263662078,0.744489438,136.7197666024586
2023-02-02 11:52:57,0.753569988,0.6689199,,42.34204,20.274,0,0.0,0.753569988,,42.34204,20.274,0.6689199,-0.019486975,,43.3456,21.24235,0.01937541,0.8909171246281445,0.753569988,136.69228733792812
2023-02-02 11:53:02,0.755664344,0.67495877,,42.34462,20.27447,0,0.0,0.755664344,,42.34462,20.27447,0.67495877,-0.062392872,,43.34916,21.24038,-0.021511994,0.8954814171228203,0.755664344,136.66429110449687
2023-02-02 11:53:07,0.763498459,0.6756343,,42.34719,20.27494,0,0.0,0.763498459,,42.34719,20.27494,0.6756343,-0.098714506,,43.35272,21.23841,-0.07576858,0.9005899778658992,0.763498459,136.63760191944567
2023-02-02 11:53:12,0.766195592,0.6776417,,42.35554,20.2883,0,0.0,0.766195592,,42.35554,20.2883,0.6776417,-0.144850553,,43.35627,21.23644,-0.15550563,0.905543058188915,0.766195592,135.48021837509324
2023-02-02 11:53:17,0.775912348,0.6785503,,42.35812,20.28878,0,0.0,0.775912348,,42.35812,20.28878,0.6785503,-0.197647085,,43.35983,21.23447,-0.20484681,0.9108407090518458,0.775912348,135.45381280388278
2023-02-02 11:53:22,0.782724719,0.68178415,,42.36069,20.28926,0,0.0,0.782724719,,42.36069,20.28926,0.68178415,-0.239671558,,43.37097,21.24618,-0.25636667,0.9165238482343818,0.782724719,136.7534508269311
2023-02-02 11:53:27,0.785464126,0.6855187,,42.36327,20.28973,0,0.0,0.785464126,,42.36327,20.28973,0.6855187,-0.2953358,,43.37453,21.24421,-0.29385132,0.922968011098944,0.785464126,136.72755218744953
2023-02-02 11:53:32,0.788674463,0.6868038,,42.36584,20.29021,0,0.0,0.788674463,,42.36584,20.29021,0.6868038,-0.332346005,,43.3781,21.24224,-0.34788126,0.9294104733494241,0.788674463,136.70341581755432
2023-02-02 11:53:37,0.785478138,0.68742824,,42.36842,20.29069,0,0.0,0.785478138,,42.36842,20.29069,0.68742824,-0.366504718,,43.38166,21.24027,-0.36569926,0.9350145238433102,0.785478138,136.67784667716253
2023-02-02 11:53:42,0.787653117,0.68517333,,42.37099,20.29117,0,0.0,0.787653117,,42.37099,20.29117,0.68517333,-0.416941833,,43.38522,21.2383,-0.3889445,0.9402406501566908,0.787653117,136.65359495466663
2023-02-02 11:53:47,0.78432597,0.6844909,,42.37356,20.29165,0,0.0,0.78432597,,42.37356,20.29165,0.6844909,-0.448226588,,43.38879,21.23634,-0.43687004,0.9446824115508289,0.78432597,136.6311158449972
2023-02-02 11:53:52,0.787084915,0.68226635,,42.37613,20.29213,0,0.0,0.787084915,,42.37613,20.29213,0.68226635,-0.512921563,,43.39235,21.23437,-0.4702584,0.9486354405419462,0.787084915,136.60766109262246
2023-02-02 11:53:57,0.785888862,0.6825039,,42.3787,20.29262,0,0.0,0.785888862,,42.3787,20.29262,0.6825039,-0.569040677,,43.39591,21.2324,-0.5306005,0.9517041574692566,0.785888862,136.58414838456966
2023-02-02 11:54:02,0.783744461,0.6820917,,42.38714,20.30602,0,0.0,0.783744461,,42.38714,20.30602,0.6820917,-0.602567193,,43.39947,21.23044,-0.5746569,0.9539681000666187,0.783744461,135.43127953539636
2023-02-02 11:54:07,0.780459146,0.6806136,,42.38971,20.30651,0,0.0,0.780459146,,42.38971,20.30651,0.6806136,-0.664977719,,43.40303,21.22848,-0.60313255,0.9551658475542725,0.780459146,135.40992498758004
2023-02-02 11:54:12,0.775752185,0.6785198,,42.39229,20.307,0,0.0,0.775752185,,42.39229,20.307,0.6785198,-0.708613218,,43.41427,21.24013,-0.6425487,0.9556853106952715,0.775752185,136.71077496592255
2023-02-02 11:54:17,0.767321722,0.6754571,,42.39486,20.30749,0,0.0,0.767321722,,42.39486,20.30749,0.6754571,-0.75181001,,43.41784,21.23817,-0.6670364,0.9550402319764475,0.767321722,136.69036742984161
2023-02-02 11:54:22,0.765808828,0.6703863,,42.39743,20.30798,0,0.0,0.765808828,,42.39743,20.30798,0.6703863,-0.824630791,,43.4214,21.2362,-0.69144887,0.95437892586119,0.765808828,136.66898729979133
2023-02-02 11:54:27,0.755968547,0.66863,,42.4,20.30848,0,0.0,0.755968547,,42.4,20.30848,0.66863,-0.863085637,-0.863085637,43.42497,21.23423,-0.7158145,0.9518294208677144,0.755968547,136.64848301329684
2023-02-02 11:54:32,0.741971942,0.66389585,,42.40257,20.30897,0,0.0,0.741971942,,42.40257,20.30897,0.66389585,-0.930868026,-0.930868026,43.42854,21.23227,-0.72416306,0.9488848415468063,0.741971942,136.62928056309187
2023-02-02 11:54:37,0.729326144,0.65519565,,42.40514,20.30947,0,0.0,0.729326144,,42.40514,20.30947,0.65519565,-0.981191854,-0.981191854,43.4321,21.2303,-0.73493874,0.9436325119402701,0.729326144,136.6086592207889
2023-02-02 11:54:42,0.715541402,0.64610505,,42.40771,20.30997,0,0.0,0.715541402,,42.40771,20.30997,0.64610505,-1.024169456,-1.024169456,43.43566,21.22834,-0.7303099,0.9382309800669754,0.715541402,136.5888873499498
2023-02-02 11:54:47,0.703079124,0.63702637,,42.41028,20.31047,0,0.0,0.703079124,,42.41028,20.31047,0.63702637,-1.109998627,-1.109998627,43.43923,21.22638,-0.7292495,0.9298472979004588,0.703079124,136.57044515672206
2023-02-02 11:54:52,0.682412932,0.62927675,,42.4188,20.32391,0,0.0,0.682412932,,42.4188,20.32391,0.62927675,-1.158450649,-1.158450649,43.44279,21.22442,-0.7300588,0.9214105990274752,0.682412932,135.42196740764288
2023-02-02 11:54:57,0.670526704,0.6155651,,42.42137,20.32441,0,0.0,0.670526704,,42.42137,20.32441,0.6155651,-1.203524321,-1.203524321,43.44635,21.22245,-0.72831506,0.9064738209592071,0.670526704,135.40389460954412
2023-02-02 11:55:02,0.645165623,0.6072316,,42.42394,20.32492,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:07,0.628379225,0.5894002,,42.42652,20.32542,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:12,0.610968444,0.5761518,,42.42909,20.32593,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:17,0.59045466,0.5639898,,42.43166,20.32644,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:22,0.56378874,0.54782045,,42.43422,20.32695,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:27,0.538394091,0.5216256,,42.43679,20.32746,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:32,0.510461698,0.49189818,,42.43936,20.32797,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:37,0.484943171,0.46028638,,42.44795,20.34145,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:42,0.455750788,0.4358532,,42.45052,20.34197,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:47,0.421366537,0.40902516,,42.4531,20.34249,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:52,0.387127156,0.37274554,,42.45567,20.34301,0,0.0,,,,,,,,,,,,,
2023-02-02 11:55:57,0.356276177,0.337691,,42.45824,20.34353,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:02,0.318926964,0.30944636,,42.4608,20.34405,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:07,0.280230749,0.27266896,,42.46337,20.34458,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:12,0.2438186739999999,0.23384228,,42.46594,20.3451,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:17,0.204756821,0.1979566,,42.4685,20.34563,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:22,0.158115252,0.15242271,,42.47106,20.34616,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:27,0.116095041,0.084352136,,42.47974,20.35967,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:32,0.069963301,0.031391308,,42.48231,20.3602,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:37,0.022600221,-0.002886117,,42.48488,20.36074,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:42,-0.023494912,-0.03153963,,42.48745,20.36127,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:47,-0.066199681,-0.067854896,,42.49002,20.36181,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:52,-0.110622519,-0.12579758,,42.49258,20.36235,0,0.0,,,,,,,,,,,,,
2023-02-02 11:56:57,-0.154826683,-0.2177983,,42.49514,20.36289,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:02,-0.207153234,-0.25103185,,42.49771,20.36343,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:07,-0.255764022,-0.29272297,,42.50027,20.36397,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:12,-0.309374662,-0.32260135,,42.50902,20.37752,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:17,-0.363755526,-0.36841127,,42.51159,20.37807,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:22,-0.416770731,-0.40989012,,42.51416,20.37862,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:27,-0.469324125,-0.46213207,,42.51673,20.37917,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:32,-0.528600286,-0.5137776,,42.51929,20.37972,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:37,-0.580845512,-0.5664898,,42.52186,20.38027,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:42,-0.639328824,-0.60780805,,42.52442,20.38082,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:47,-0.697905965,-0.6486407,,42.52698,20.38138,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:52,-0.759373403,-0.6833014,,42.5358,20.39496,0,0.0,,,,,,,,,,,,,
2023-02-02 11:57:57,-0.83214534,-0.71349484,,42.53837,20.39552,0,0.0,,,,,,,,,,,,,
2023-02-02 11:58:02,-0.886168721,-0.74008566,-0.886168721,42.54094,20.39608,1,1.0,,,,,,,,,,,,,
2023-02-02 11:58:07,-0.948707246,-0.7562852,-0.948707246,42.5435,20.39664,1,2.0,,,,,,,,,,,,,
2023-02-02 11:58:12,-1.016166387,-0.7699054,-1.016166387,42.54606,20.39721,1,3.0,,,,,,,,,,,,,
2023-02-02 11:58:17,-1.074203406,-0.7765431,-1.074203406,42.54863,20.39777,1,4.0,,,,,,,,,,,,,
2023-02-02 11:58:22,-1.14387438,-0.7754835,-1.14387438,42.55119,20.39834,1,5.0,,,,,,,,,,,,,
2023-02-02 11:58:27,-1.200933223,-0.76837575,-1.200933223,42.55375,20.39891,1,6.0,,,,,,,,,,,,,
2023-02-02 11:58:32,-1.273666718,-0.75861835,-1.273666718,42.55631,20.39948,1,7.0,,,,,,,,,,,,,
2023-02-02 11:58:37,-1.339726547,-0.7545264,-1.339726547,42.5652,20.4131,1,8.0,,,,,,,,,,,,,
2023-02-02 11:58:42,-1.399223331,-0.7521073,-1.399223331,42.56777,20.41367,1,9.0,,,,,,,,,,,,,
2023-02-02 11:58:47,-1.466922664,-0.75159186,-1.466922664,42.57033,20.41425,1,10.0,,,,,,,,,,,,,
2023-02-02 11:58:52,-1.531511162,-0.7505406,-1.531511162,42.5729,20.41483,1,11.0,,,,,,,,,,,,,
2023-02-02 11:58:57,-1.595377507,-0.7494306,-1.595377507,42.57546,20.4154,1,12.0,,,,,,,,,,,,,
2023-02-02 11:59:02,-1.659577495,-0.74907315,-1.659577495,42.57802,20.41598,1,13.0,,,,,,,,,,,,,
2023-02-02 11:59:07,-1.724211094,-0.74870676,-1.724211094,42.58058,20.41656,1,14.0,,,,,,,,,,,,,
2023-02-02 11:59:12,-1.785000504,-0.7482381,-1.785000504,42.58314,20.41715,1,15.0,,,,,,,,,,,,,
2023-02-02 11:59:17,-1.8488972100000003,-0.74707335,-1.8488972100000003,42.5857,20.41773,1,16.0,,,,,,,,,,,,,
2023-02-02 11:59:22,-1.920374059,-0.7451728,-1.920374059,42.59466,20.43139,1,17.0,,,,,,,,,,,,,
2023-02-02 11:59:27,-1.980871321,-0.7420933,-1.980871321,42.59723,20.43198,1,18.0,,,,,,,,,,,,,
2023-02-02 11:59:32,-2.047423766,-0.7387078,-2.047423766,42.59979,20.43257,1,19.0,,,,,,,,,,,,,
2023-02-02 11:59:37,-2.103562742,-0.7350458,-2.103562742,42.60235,20.43316,1,20.0,,,,,,,,,,,,,
2023-02-02 11:59:42,-2.154899253,-0.73131204,-2.154899253,42.60491,20.43375,1,21.0,,,,,,,,,,,,,
2023-02-02 11:59:47,-2.206089049,-0.7280264,-2.206089049,42.60747,20.43435,1,22.0,,,,,,,,,,,,,
2023-02-02 11:59:52,-2.268071713,-0.72480285,-2.268071713,42.61003,20.43494,1,23.0,,,,,,,,,,,,,
2023-02-02 11:59:57,-2.314284751,-0.72119266,-2.314284751,42.61258,20.43554,1,24.0,,,,,,,,,,,,,
