Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM,dTEC_x,upper_MSE_x,ipplat_x,ipplon_x,forecast_x,dTEC_y,upper_MSE_y,ipplat_y,ipplon_y,forecast_y,phaseRA_MATZgrp7,anomaly,ipp_dist
2023-02-02 15:30:02,1.408683173,0.74786615,1.408683173,41.35407,13.57512,1,,1.408683173,1.408683173,41.35407,13.57512,0.74786615,1.344962503,1.344962503,41.36342,14.86245,0.4863138,,,107.44649872531684
2023-02-02 15:30:07,1.376302413,0.7476939,1.376302413,41.35154,13.57537,1,,1.376302413,1.376302413,41.35154,13.57537,0.7476939,1.362976473,1.362976473,41.36163,14.86348,0.48633263,,,107.51598871241184
2023-02-02 15:30:12,1.342805986,0.7480171,1.342805986,41.349,13.57561,1,,1.342805986,1.342805986,41.349,13.57561,0.7480171,1.354242863,1.354242863,41.35984,14.86451,0.48653623,,,107.58640004432806
2023-02-02 15:30:17,1.302744114,0.7479016,1.302744114,41.34647,13.57586,1,,1.302744114,1.302744114,41.34647,13.57586,0.7479016,1.373801813,1.373801813,41.35804,14.86553,0.48617482,,,107.65518320919034
2023-02-02 15:30:22,1.268939989,0.7475221,1.268939989,41.34394,13.5761,1,,1.268939989,1.268939989,41.34394,13.5761,0.7475221,1.355184695,1.355184695,41.35625,14.86656,0.48655248,,,107.72570558746351
2023-02-02 15:30:27,1.233466915,0.74689096,1.233466915,41.3414,13.57634,1,,1.233466915,1.233466915,41.3414,13.57634,0.74689096,1.377641832,1.377641832,41.35445,14.86759,0.48597533,,,107.79631023377598
2023-02-02 15:30:32,1.196963066,0.7457284,1.196963066,41.33887,13.57658,1,,1.196963066,1.196963066,41.33887,13.57658,0.7457284,1.386692714,1.386692714,41.35265,14.86861,0.48663193,,,107.86612173653545
2023-02-02 15:30:37,1.149595726,0.7440808,1.149595726,41.33634,13.57682,1,,1.149595726,1.149595726,41.33634,13.57682,0.7440808,1.426099718,1.426099718,41.35085,14.86963,0.48622188,,,107.93599702030485
2023-02-02 15:30:42,1.107228864,0.74085337,1.107228864,41.33131,13.58932,1,,1.107228864,1.107228864,41.33131,13.58932,0.74085337,1.359828633,1.359828633,41.34905,14.87066,0.48666483,,,106.99023313050978
2023-02-02 15:30:47,1.069164229,0.7357907,1.069164229,41.32878,13.58956,1,,1.069164229,1.069164229,41.32878,13.58956,0.7357907,1.375951576,1.375951576,41.34725,14.87168,0.48534217,,,107.06042272795862
2023-02-02 15:30:52,1.031656649,0.72815806,1.031656649,41.32626,13.5898,1,,1.031656649,1.031656649,41.32626,13.5898,0.72815806,1.37415992,1.37415992,41.34545,14.8727,0.48657116,,,107.13064566211474
2023-02-02 15:30:57,0.995768423,0.7176356,0.995768423,41.32373,13.59003,1,,0.995768423,0.995768423,41.32373,13.59003,0.7176356,1.3563034159999998,1.3563034159999998,41.34365,14.87372,0.48605916,,,107.20179646324327
2023-02-02 15:31:02,0.9547460370000002,0.70464885,0.9547460370000002,41.3212,13.59027,1,,0.9547460370000002,0.9547460370000002,41.3212,13.59027,0.70464885,1.353460223,1.353460223,41.34185,14.87474,0.48608774,,,107.27217601942205
2023-02-02 15:31:07,0.913556288,0.688427,0.913556288,41.31867,13.5905,1,,0.913556288,0.913556288,41.31867,13.5905,0.688427,1.3327721299999995,1.3327721299999995,41.34005,14.87575,0.48621088,,,107.34261893350921
2023-02-02 15:31:12,0.869350012,0.6692603,0.869350012,41.31614,13.59074,1,,0.869350012,0.869350012,41.31614,13.59074,0.6692603,1.345135592,1.345135592,41.33824,14.87677,0.4859539,,,107.4131078839923
