Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM,dTEC_x,upper_MSE_x,ipplat_x,ipplon_x,forecast_x,dTEC_y,upper_MSE_y,ipplat_y,ipplon_y,forecast_y,phaseRA_MATZgrp1,anomaly,ipp_dist
2023-02-02 11:50:02,0.34125872,0.31880364,,40.735,14.30412,0,,0.34125872,,40.735,14.30412,0.31880364,-0.487713839,,40.5661,12.28615,-0.4547798,,,171.27138082182591
2023-02-02 11:50:07,0.352139433,0.32868743,,40.73682,14.30625,0,,0.352139433,,40.73682,14.30625,0.32868743,-0.484037635,,40.56809,12.2877,-0.47506574,,,171.31310985926768
2023-02-02 11:50:12,0.366751597,0.34516424,,40.73863,14.30838,0,,0.366751597,,40.73863,14.30838,0.34516424,-0.49400509,,40.57009,12.28925,-0.47974047,,,171.35459599349687
2023-02-02 11:50:17,0.376513463,0.36470252,,40.74045,14.31052,0,,0.376513463,,40.74045,14.31052,0.36470252,-0.516355032,,40.57208,12.2908,-0.48990268,,,171.39716436686152
2023-02-02 11:50:22,0.392068941,0.3789899,,40.74226,14.31265,0,,0.392068941,,40.74226,14.31265,0.3789899,-0.520326122,,40.57408,12.29235,-0.5104974,,,171.43865200231903
2023-02-02 11:50:27,0.407881112,0.39239663,,40.74407,14.31479,0,,0.407881112,,40.74407,14.31479,0.39239663,-0.534772873,,40.57668,12.3112,-0.5201936,,,170.02248714260745
2023-02-02 11:50:32,0.422029843,0.40921366,,40.74588,14.31693,0,,0.422029843,,40.74588,14.31693,0.40921366,-0.548961679,,40.57867,12.31276,-0.5341369,,,170.06413791493358
2023-02-02 11:50:37,0.430881395,0.4212099,,40.74769,14.31907,0,,0.430881395,,40.74769,14.31907,0.4212099,-0.546571833,,40.58065,12.31431,-0.5487869,,,170.10676167269412
2023-02-02 11:50:42,0.439177144,0.42819723,,40.7495,14.32122,0,,0.439177144,,40.7495,14.32122,0.42819723,-0.555212556,,40.58263,12.31586,-0.5495834,,,170.15022408561808
2023-02-02 11:50:47,0.451087387,0.42989781,,40.75131,14.32336,0,,0.451087387,,40.75131,14.32336,0.42989781,-0.55933902,,40.58461,12.31742,-0.55461234,,,170.19201009923555
2023-02-02 11:50:52,0.4612643619999999,0.43980056,,40.75311,14.32551,0,,0.4612643619999999,,40.75311,14.32551,0.43980056,-0.561567374,,40.58659,12.31898,-0.55741245,,,170.23452645072743
2023-02-02 11:50:57,0.465882762,0.45021677,,40.75492,14.32766,0,,0.465882762,,40.75492,14.32766,0.45021677,-0.574607771,,40.58857,12.32054,-0.55937546,,,170.2771515684115
2023-02-02 11:51:02,0.476916754,0.45411456,,40.75672,14.32981,0,,0.476916754,,40.75672,14.32981,0.45411456,-0.584930398,,40.59055,12.3221,-0.5703332,,,170.31966899098197
2023-02-02 11:51:07,0.4850202899999999,0.46189773,,40.75852,14.33196,0,,0.4850202899999999,,40.75852,14.33196,0.46189773,-0.584751502,,40.59253,12.32366,-0.5819249,,,170.36218702732535
2023-02-02 11:51:12,0.4972178349999999,0.47064066,,40.76032,14.33411,0,,0.4972178349999999,,40.76032,14.33411,0.47064066,-0.595629419,,40.5945,12.32522,-0.5839707,,,170.4048385961817
2023-02-02 11:51:17,0.503782374,0.48208877,,40.76212,14.33627,0,,0.503782374,,40.76212,14.33627,0.48208877,-0.600619604,,40.59648,12.32679,-0.5927369,,,170.4473576947959
2023-02-02 11:51:22,0.508692142,0.49011564,,40.76392,14.33842,0,,0.508692142,,40.76392,14.33842,0.49011564,-0.610724663,,40.59846,12.32836,-0.59759945,,,170.48903913355582
2023-02-02 11:51:27,0.513641237,0.49055824,,40.76534,14.35041,0,,0.513641237,,40.76534,14.35041,0.49055824,-0.622816382,,40.60043,12.32993,-0.6076428,,,171.35167501321473
2023-02-02 11:51:32,0.521275443,0.49318144,,40.76712,14.35256,0,,0.521275443,,40.76712,14.35256,0.49318144,-0.607379759,,40.6024,12.3315,-0.6200627,,,171.3932724866713
2023-02-02 11:51:37,0.527196953,0.49924862,,40.76891,14.35472,0,,0.527196953,,40.76891,14.35472,0.49924862,-0.619038038,,40.60488,12.35029,-0.607183,0.9763649627071039,0.527196953,169.98558924601517
2023-02-02 11:51:42,0.53271899,0.50692767,,40.7707,14.35687,0,,0.53271899,,40.7707,14.35687,0.50692767,-0.63417374,,40.60684,12.35186,-0.61261296,0.9750687277778918,0.53271899,170.02745222628675
