Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM,dTEC_x,upper_MSE_x,ipplat_x,ipplon_x,forecast_x,dTEC_y,upper_MSE_y,ipplat_y,ipplon_y,forecast_y,phaseRA_MATZgrp1,anomaly,ipp_dist
2023-02-02 14:55:02,0.885278397,0.6460326,0.885278397,38.41388,17.66318,1,,0.885278397,0.885278397,38.41388,17.66318,0.6460326,0.403195139,,39.42449,16.29516,0.3936328,,,163.19901227031806
2023-02-02 14:55:07,0.887204693,0.6515722,0.887204693,38.41637,17.66347,1,,0.887204693,0.887204693,38.41637,17.66347,0.6515722,0.373695037,,39.42731,16.29533,0.37466004,,,163.22859438192327
2023-02-02 14:55:12,0.8911969,0.6528924,0.8911969,38.42764,17.66012,1,,0.8911969,0.8911969,38.42764,17.66012,0.6528924,0.339075174,,39.43012,16.2955,0.32512814,,,162.35219552617812
2023-02-02 14:55:17,0.892147348,0.65425366,0.892147348,38.43012,17.66041,1,,0.892147348,0.892147348,38.43012,17.66041,0.65425366,0.307733771,,39.43294,16.29566,0.29373536,,,162.3831208996252
2023-02-02 14:55:22,0.899416678,0.65433204,0.899416678,38.4326,17.66071,1,,0.899416678,0.899416678,38.4326,17.66071,0.65433204,0.300763555,,39.43576,16.29583,0.25898585,,,162.41404867628472
2023-02-02 14:55:27,0.901617775,0.65636057,0.901617775,38.43508,17.661,1,,0.901617775,0.901617775,38.43508,17.661,0.65636057,0.243968801,,39.43858,16.296,0.2669987,,,162.44435031948234
2023-02-02 14:55:32,0.898975999,0.65683836,0.898975999,38.43757,17.6613,1,,0.898975999,0.898975999,38.43757,17.6613,0.65683836,0.222100362,,39.44139,16.29617,0.20268947,,,162.47375530466363
2023-02-02 14:55:37,0.896476823,0.65579104,0.896476823,38.44005,17.6616,1,,0.896476823,0.896476823,38.44005,17.6616,0.65579104,0.200997709,,39.44421,16.29634,0.18636085,,,162.50469016188404
2023-02-02 14:55:42,0.887875465,0.654549,0.887875465,38.44253,17.66189,1,,0.887875465,0.887875465,38.44253,17.66189,0.654549,0.155088955,,39.44703,16.29651,0.16498666,,,162.53499919780776
2023-02-02 14:55:47,0.877587623,0.6513555,0.877587623,38.44502,17.66219,1,,0.877587623,0.877587623,38.44502,17.66219,0.6513555,0.132617895,,39.44985,16.29669,0.11987127,,,162.5645406047669
2023-02-02 14:55:52,0.867936113,0.6473179,0.867936113,38.4475,17.66249,1,,0.867936113,0.867936113,38.4475,17.66249,0.6473179,0.086733032,,39.45267,16.29686,0.10179425,,,162.59548274879174
