Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM,dTEC_x,upper_MSE_x,ipplat_x,ipplon_x,forecast_x,dTEC_y,upper_MSE_y,ipplat_y,ipplon_y,forecast_y,phaseRA_NICOgrp1,anomaly,ipp_dist
2023-02-06 10:30:02,-0.004602102,-0.019645907,,37.47373,37.76614,0,,-0.004602102,,37.47373,37.76614,-0.019645907,-0.112164781,,36.87639,36.36658,-0.03246329,,,140.66675977249125
2023-02-06 10:30:07,-0.0031127319999999,-0.012046818,,37.47294,37.7688,0,,-0.0031127319999999,,37.47294,37.7688,-0.012046818,-0.080231553,,36.87879,36.36709,-0.044848904,,,140.66659999853698
2023-02-06 10:30:12,0.002791328,-0.008541823,,37.47214,37.77146,0,,0.002791328,,37.47214,37.77146,-0.008541823,-0.053649985,,36.88119,36.3676,-0.048780255,,,140.66707331973913
2023-02-06 10:30:17,0.000225493,-0.0033065332,,37.47134,37.77412,0,,0.000225493,,37.47134,37.77412,-0.0033065332,-0.117699516,,36.88359,36.36812,-0.0487412,,,140.66791297223446
2023-02-06 10:30:22,-0.002271526,-0.0013909335,,37.47054,37.77677,0,,-0.002271526,,37.47054,37.77677,-0.0013909335,-0.054230577,,36.88599,36.36863,-0.063627,,,140.66990107364555
2023-02-06 10:30:27,-0.000507926,-0.0005956465,,37.46973,37.77943,0,,-0.000507926,,37.46973,37.77943,-0.0005956465,-0.133925596,,36.88838,36.36914,-0.058198698,,,140.6738390838691
2023-02-06 10:30:32,0.010173788,0.0007948304,,37.46893,37.78208,0,,0.010173788,,37.46893,37.78208,0.0007948304,-0.075631,,36.89078,36.36966,-0.07674554,,,140.67733706734643
2023-02-06 10:30:37,0.003382596,0.0054033864,,37.46812,37.78474,0,,0.003382596,,37.46812,37.78474,0.0054033864,-0.064096225,,36.89948,36.38137,-0.071772136,,,139.47639925861537
2023-02-06 10:30:42,0.001007467,0.0047400845,,37.46731,37.78739,0,,0.001007467,,37.46731,37.78739,0.0047400845,-0.053067714,,36.90188,36.38189,-0.06863331,,,139.48219962352584
2023-02-06 10:30:47,0.007550451,0.0044948263,,37.4665,37.79004,0,,0.007550451,,37.4665,37.79004,0.0044948263,-0.007235927,,36.90428,36.38241,-0.063404225,,,139.48916123045447
2023-02-06 10:30:52,0.00981548,0.0067192637,,37.47351,37.80851,0,,0.00981548,,37.47351,37.80851,0.0067192637,-0.0127603409999999,,36.90668,36.38294,-0.047800083,,,141.13271934799445
2023-02-06 10:30:57,0.007647166,0.008192048,,37.47269,37.81117,0,,0.007647166,,37.47269,37.81117,0.008192048,-0.02381246,,36.90908,36.38346,-0.038531937,,,141.14183242975352
2023-02-06 10:31:02,0.018587097,0.0083380705,,37.47186,37.81383,0,,0.018587097,,37.47186,37.81383,0.0083380705,-0.033098815,,36.91148,36.38398,-0.033051617,,,141.15161728087904
2023-02-06 10:31:07,0.016709439,0.012824492,,37.47104,37.81649,0,,0.016709439,,37.47104,37.81649,0.012824492,-0.033930972,,36.91387,36.38451,-0.02987321,,,141.16274275104124
2023-02-06 10:31:12,0.006204931,0.013845157,,37.47022,37.81915,0,,0.006204931,,37.47022,37.81915,0.013845157,-0.019318535,,36.91627,36.38503,-0.027177796,,,141.1753191595704
