Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM,dTEC_x,upper_MSE_x,ipplat_x,ipplon_x,forecast_x,dTEC_y,upper_MSE_y,ipplat_y,ipplon_y,forecast_y,phaseRA_MATZgrp1,anomaly,ipp_dist
2023-02-02 14:35:02,-0.688155601,-0.62511206,,42.25441,18.53855,0,,-0.688155601,,42.25441,18.53855,-0.62511206,0.178185333,,40.89158,17.75278,0.17187239,,,165.03395099478433
2023-02-02 14:35:07,-0.718530156,-0.6362417,,42.25709,18.53924,0,,-0.718530156,,42.25709,18.53924,-0.6362417,0.16244087,,40.89339,17.75376,0.17228073,,,165.11233708135336
2023-02-02 14:35:12,-0.733134551,-0.6514483,,42.25978,18.53992,0,,-0.733134551,,42.25978,18.53992,-0.6514483,0.1816443849999999,,40.8952,17.75474,0.15723558,,,165.19143798737156
2023-02-02 14:35:17,-0.754038224,-0.6573073,,42.26246,18.54061,0,,-0.754038224,,42.26246,18.54061,-0.6573073,0.192073811,,40.89701,17.75572,0.16711357,,,165.2698731067558
2023-02-02 14:35:22,-0.792759014,-0.66700184,,42.26514,18.54129,0,,-0.792759014,,42.26514,18.54129,-0.66700184,0.191606805,,40.89881,17.7567,0.18497047,,,165.34902790944733
2023-02-02 14:35:27,-0.806102877,-0.6808636,,42.26782,18.54198,0,,-0.806102877,,42.26782,18.54198,-0.6808636,0.166839558,,40.90062,17.75768,0.19001856,,,165.42751191360858
2023-02-02 14:35:32,-0.846230093,-0.6844529,-0.846230093,42.2705,18.54267,1,,-0.846230093,-0.846230093,42.2705,18.54267,-0.6844529,0.1866285939999999,,40.90243,17.75866,0.16903159,,,165.50602007537373
2023-02-02 14:35:37,-0.851969587,-0.69749284,-0.851969587,42.27936,18.55062,1,,-0.851969587,-0.851969587,42.27936,18.55062,-0.69749284,0.183982882,,40.90423,17.75965,0.17184725,,,166.45357016808683
2023-02-02 14:35:42,-0.886228437,-0.69822705,-0.886228437,42.28205,18.55132,1,,-0.886228437,-0.886228437,42.28205,18.55132,-0.69822705,0.197439839,,40.90604,17.76063,0.17944606,,,166.5333613679961
2023-02-02 14:35:47,-0.917731193,-0.70793086,-0.917731193,42.28473,18.55202,1,,-0.917731193,-0.917731193,42.28473,18.55202,-0.70793086,0.219000635,,40.90784,17.76162,0.18722208,,,166.61285238551076
2023-02-02 14:35:52,-0.93083419,-0.71320605,-0.93083419,42.28742,18.55272,1,,-0.93083419,-0.93083419,42.28742,18.55272,-0.71320605,0.188725004,,40.90964,17.7626,0.21678628,,,166.69371533782305
2023-02-02 14:35:57,-0.426657961,-0.7156268,-0.426657961,42.2901,18.55343,1,,-0.426657961,-0.426657961,42.2901,18.55343,-0.7156268,0.2037866449999999,,40.91144,17.76359,0.19204314,,,166.77358224558282
2023-02-02 14:36:02,-0.979758455,-0.3487794,-0.979758455,42.29278,18.55413,1,,-0.979758455,-0.979758455,42.29278,18.55413,-0.3487794,0.166061233,,40.91325,17.76458,0.19517083,,,166.85212148120138
2023-02-02 14:36:07,-0.996211252,-0.7564732,-0.996211252,42.29546,18.55484,1,,-0.996211252,-0.996211252,42.29546,18.55484,-0.7564732,0.1736567259999999,,40.91505,17.76557,0.15328194,,,166.93203582917002
2023-02-02 14:36:12,-1.044825276,-0.65747446,-1.044825276,42.29814,18.55555,1,,-1.044825276,-1.044825276,42.29814,18.55555,-0.65747446,0.174508671,,40.91685,17.76656,0.14881058,,,167.01197377773192
2023-02-02 14:36:17,-1.038245113,-0.7228117,-1.038245113,42.30081,18.55626,1,,-1.038245113,-1.038245113,42.30081,18.55626,-0.7228117,0.184590615,,40.91865,17.76755,0.16040906,,,167.09091455283303
2023-02-02 14:36:22,-1.084123626,-0.73192143,-1.084123626,42.30349,18.55697,1,,-1.084123626,-1.084123626,42.30349,18.55697,-0.73192143,0.18885211,,40.92045,17.76855,0.16776255,,,167.1705735231118
