Time,dTEC,ipplat,ipplon,IPP_alt,IPP_x,IPP_y,IPP_z,distance_to_earthquake
2023-02-01 05:24:42,-0.006663188,39.889,18.20645,350000,4910386.7014724985,1615065.559833603,4292992.433610371,1824.9708797172161
2023-02-01 05:24:47,-0.01560124,39.89043,18.2091,350000,4910209.9498043,1615259.099984529,4293120.962163955,1824.7546111174443
2023-02-01 05:24:52,-0.02018863,39.89186,18.21175,350000,4910033.187666518,1615452.6262300673,4293249.488066434,1824.5383693085234
2023-02-01 05:24:57,-0.001744065,39.89328,18.2144,350000,4909857.1287120255,1615646.3734051005,4293377.1125629395,1824.322086565799
2023-02-01 05:25:02,-0.000301372,39.8947,18.21706,350000,4909680.777293681,1615840.963654465,4293504.7344451295,1824.1049779739476
2023-02-01 05:25:07,-0.015859704,39.89612,18.21971,350000,4909504.697413431,1616034.6831448125,4293632.353712924,1823.8887483272636
2023-02-01 05:25:12,-0.005047037,39.89754,18.22237,350000,4909328.325003581,1616229.2456466327,4293759.970366246,1823.6716929006275
2023-02-01 05:25:17,0.001844523,39.89895,18.22503,350000,4909152.655775941,1616424.0292542647,4293886.6857237425,1823.4545957958796
2023-02-01 05:25:22,-0.007427156,39.89492,18.24664,350000,4908830.217482315,1618370.2858260837,4293524.506615513,1821.5852065849924
2023-02-01 05:25:27,-0.007719435,39.89633,18.24929,350000,4908654.7509391615,1618564.1487906326,4293651.22676301,1821.3689885649758
2023-02-01 05:25:32,0.012301495,39.89773,18.25194,350000,4908479.987544119,1618758.2333269157,4293777.045635624,1821.1527282428497
2023-02-01 05:25:37,-0.016291089,39.89914,18.25459,350000,4908304.500179173,1618952.0688240046,4293903.760645743,1820.9365627345082
2023-02-01 05:25:42,0.013465158,39.90054,18.25725,350000,4908129.4333903715,1619146.982601628,4294029.574417262,1820.7195024367027
2023-02-01 05:25:47,0.01618805,39.90194,18.2599,350000,4907954.638768957,1619341.0260430684,4294155.385647197,1820.503320464448
2023-02-01 05:25:52,0.010196664,39.90333,18.26256,350000,4907780.264698233,1619536.1478626495,4294280.295710994,1820.2862432216946
2023-02-01 05:25:57,0.003098543,39.90473,18.26522,350000,4907605.166573487,1619731.020499309,4294406.101875685,1820.0692611529173
2023-02-01 05:26:02,0.019888196,39.90064,18.28676,350000,4907287.71153725,1621672.3256855363,4294038.561017974,1818.2053336691906
2023-02-01 05:26:07,0.014769993,39.90202,18.28941,350000,4907114.243846668,1621866.7503004908,4294162.574783568,1817.9890904371534
2023-02-01 05:26:12,0.017550766,39.90341,18.29206,350000,4906940.052326041,1622060.9255406791,4294287.484703163,1817.7729424234067
2023-02-01 05:26:17,0.01674311,39.90479,18.29472,350000,4906766.280799106,1622256.1794636054,4294411.493511656,1817.5558983894382
2023-02-01 05:26:22,0.01389998,39.90617,18.29737,350000,4906592.782032,1622450.5634407294,4294535.499850439,1817.3397320834522
2023-02-01 05:26:27,0.025166791,39.90755,18.30003,350000,4906418.989717551,1622645.7902256574,4294659.503719436,1817.1227393274226
2023-02-01 05:26:32,0.017943417,39.90893,18.30268,350000,4906245.470232897,1622840.1471240832,4294783.505118578,1816.9066242646177
2023-02-01 05:26:37,0.036628992,39.9103,18.30534,350000,4906072.370668531,1623035.5828208546,4294906.60551371,1816.689612499339
2023-02-01 05:26:42,0.043500308,39.90615,18.32682,350000,4905759.621963704,1624972.807669898,4294533.7026747605,1814.8302810118653
2023-02-01 05:26:47,0.052529312,39.90751,18.32947,350000,4905587.43977526,1625167.5616718158,4294655.90943915,1814.6140747187571
2023-02-01 05:26:52,0.052849312,39.90888,18.33212,350000,4905414.53388914,1625362.0659242682,4294779.012357386,1814.3979641849467
2023-02-01 05:26:57,0.05424057,39.91024,18.33478,350000,4905242.047387169,1625557.6492708062,4294901.2143065,1814.1809563096065
2023-02-01 05:27:02,0.054530006,39.9116,18.33743,350000,4905069.834270521,1625752.3630891035,4295023.413856692,1813.9648255518878
2023-02-01 05:27:07,0.055735695,39.91296,18.34009,350000,4904897.32707952,1625947.9196009394,4295145.611007889,1813.7478680272457
2023-02-01 05:27:12,0.061348169,39.91432,18.34274,350000,4904725.09334389,1626142.606643401,4295267.805760023,1813.5317875855417
2023-02-01 05:27:17,0.073625914,39.91567,18.3454,350000,4904553.278916732,1626338.3728959523,4295389.099648597,1813.3148091251117
2023-02-01 05:27:22,0.057554373,39.91145,18.36681,350000,4904246.239296402,1628270.9121952564,4295009.93608283,1811.4608410104263
2023-02-01 05:27:27,0.069721445,39.9128,18.36946,350000,4904074.629519596,1628465.7617628344,4295131.234996971,1811.244736853637
2023-02-01 05:27:32,0.065572782,39.91415,18.37212,350000,4903902.725221352,1628661.4539239379,4295252.531547207,1811.0278057826197
2023-02-01 05:27:37,0.087333793,39.91549,18.37477,350000,4903731.808203512,1628856.5138057529,4295372.9272667095,1810.8116797404236
2023-02-01 05:27:42,0.071200044,39.91683,18.37742,350000,4903560.880939552,1629051.5604666828,4295493.320657062,1810.5955783706752
2023-02-01 05:27:47,0.077870655,39.91817,18.38008,350000,4903389.659073173,1629247.4497090566,4295613.7117182035,1810.3786499177593
2023-02-01 05:27:52,0.081716302,39.91951,18.38274,350000,4903218.426894352,1629443.325669549,4295734.100450064,1810.1617462039221
2023-02-01 05:27:57,0.09333552,39.92084,18.3854,350000,4903047.897765243,1629639.4254493273,4295853.588455216,1809.9447949312732
2023-02-01 05:28:02,0.096695498,39.91656,18.40674,350000,4902745.860189965,1631567.0572631282,4295469.062474739,1808.0962473612776
