Time,dTEC,ipplat,ipplon,anomaly,forecast,IPP_alt,IPP_x,IPP_y,IPP_z,distance_to_earthquake
2023-02-01 03:01:07,0.005059319,30.81783,35.95644,,,350000,4681084.418483323,3395572.4436205593,3427873.5176971736,830.3716194390889
2023-02-01 03:01:12,-0.047694592,30.82136,35.95649,,,350000,4680910.209345242,3395452.3097560313,3428228.1286550956,830.0182107526895
2023-02-01 03:01:17,-0.013400107,30.82488,35.95655,,,350000,4680735.875241099,3395333.331590331,3428581.722252648,829.6656195358464
2023-02-01 03:01:22,-0.038757103,30.84017,35.94998,,,350000,4680383.095549812,3394258.410594329,3430117.4961013664,828.287490941354
2023-02-01 03:01:27,-0.075190056,30.84369,35.95003,,,350000,4680209.246576085,3394138.565945873,3430471.021390643,827.9354070018945
2023-02-01 03:01:32,-0.019330136,30.84721,35.95008,,,350000,4680035.3801451,3394018.7081820862,3430824.533892847,827.5833660825796
2023-02-01 03:01:37,-0.066453109,30.86247,35.9435,,,350000,4679683.9516002955,3392943.8381914906,3432356.9430222507,826.2107003276246
2023-02-01 03:01:42,0.005918464,30.86599,35.94355,,,350000,4679509.977816641,3392823.9310982157,3432710.387279956,825.8589457945441
2023-02-01 03:01:47,0.023687428,30.8695,35.94359,,,350000,4679337.064623824,3392703.5464977054,3433062.814693601,825.508456231652
2023-02-01 03:01:52,0.030960635,30.88473,35.93701,,,350000,4678986.397621343,3391629.546281537,3434591.860882589,824.1410387052073
2023-02-01 03:01:57,0.021519441,30.88824,35.93705,,,350000,4678813.377359824,3391509.112798281,3434944.2203456988,823.7908379608594
2023-02-01 03:02:02,-0.074391489,30.89175,35.93708,,,350000,4678640.931612856,3391387.8497661287,3435296.5670774863,823.4409078136595
2023-02-01 03:02:07,-0.029242984,30.90694,35.93049,,,350000,4678292.107196765,3390314.2572671464,3436821.2484422694,822.0799703300722
2023-02-01 03:02:12,-0.043945862,30.91044,35.93053,,,350000,4678119.449206634,3390194.1147893914,3437172.523698459,821.7310984759757
2023-02-01 03:02:17,-0.074976438,30.91395,35.93056,,,350000,4677946.878982835,3390072.7903111656,3437524.7898766915,821.3815046153348
2023-02-01 03:02:22,-0.002838314,30.91746,35.93059,,,350000,4677774.291325639,3389951.4529262884,3437877.0433139056,821.0319551246428
2023-02-01 03:02:27,-0.028247885,30.93261,35.92399,,,350000,4677427.223494025,3388878.2352245105,3439397.3072382193,819.6777560669861
2023-02-01 03:02:32,-0.042978436,30.93611,35.92402,,,350000,4677255.015886288,3388757.202338058,3439748.4895590264,819.3294942781067
2023-02-01 03:02:37,-0.090360243,30.93961,35.92405,,,350000,4677082.790947204,3388636.15662255,3440099.6592030055,818.9812770130458
2023-02-01 03:02:42,-0.001932273,30.95473,35.91743,,,350000,4676737.676635365,3387562.182699595,3441616.5663612825,817.6328159396096
2023-02-01 03:02:47,0.043156919,30.95822,35.91746,,,350000,4676565.832570314,3387441.442037062,3441966.6654114695,817.2858867973474
2023-02-01 03:02:52,0.017509888,30.96172,35.91748,,,350000,4676394.075092448,3387319.519405566,3442317.7549438043,816.9382410850992
2023-02-01 03:02:57,0.057139099,30.9768,35.91086,,,350000,4676050.221594263,3386246.7770399284,3443830.304170925,815.5960614473064
2023-02-01 03:03:02,-0.010833772,30.98029,35.91088,,,350000,4675878.845320626,3386125.159938217,3444180.3234390686,815.2497062039921
2023-02-01 03:03:07,0.022309463,30.98378,35.9109,,,350000,4675707.451777524,3386003.5301493616,3444530.3300862587,814.9033962248909
2023-02-01 03:03:12,-0.008820398,30.98728,35.91092,,,350000,4675535.55317883,3385881.5344333625,3444881.3269412694,814.5561408015374
2023-02-01 03:03:17,-0.028886443,31.00232,35.90429,,,350000,4675193.466276655,3384809.1751859495,3446389.466056404,813.2207375179066
2023-02-01 03:03:22,-0.043718351,31.0058,35.9043,,,350000,4675023.028302662,3384687.0228558728,3446738.390368124,812.8759970274158
2023-02-01 03:03:27,0.011969811,31.00929,35.90431,,,350000,4674852.084977727,3384564.50456442,3447088.3047235534,812.5303124266026
2023-02-01 03:03:32,-0.024454808,31.0243,35.89768,,,350000,4674510.7779480405,3383493.028234052,3448593.093230639,811.2002184304904
2023-02-01 03:03:37,-0.006681553,31.02778,35.89768,,,350000,4674340.807559767,3383370.000680785,3448941.938202136,810.8560616160438
2023-02-01 03:03:42,-0.027005351,31.03126,35.89769,,,350000,4674170.229433158,3383247.776438121,3449290.770607322,810.5117165717926
2023-02-01 03:03:47,0.050392081,31.04624,35.89105,,,350000,4673830.295532979,3382176.3690599925,3450792.210275264,809.187176057878
2023-02-01 03:03:52,-0.002408063,31.04971,35.89105,,,350000,4673660.690953398,3382053.636191045,3451139.97381733,808.8443603870406
2023-02-01 03:03:57,0.080401626,31.05319,35.89105,,,350000,4673490.580376681,3381930.5371617004,3451488.7270034403,808.5006033896883
2023-02-01 03:04:02,0.043699968,31.05667,35.89105,,,350000,4673320.452552653,3381807.4256514907,3451837.4676138316,808.1568931353772
2023-02-01 03:04:07,0.034185998,31.0716,35.8844,,,350000,4672982.784008847,3380736.7631980674,3453333.5022608684,806.8401547778378
2023-02-01 03:04:12,-0.029359638,31.07507,35.8844,,,350000,4672813.039858269,3380613.9593452136,3453681.174402463,806.4977408089653
2023-02-01 03:04:17,0.031628318,31.07854,35.88439,,,350000,4672643.868568637,3380490.3275576956,3454028.8340324583,806.1556108509307
2023-02-01 03:04:22,-0.026701862,31.09345,35.87773,,,350000,4672307.089597244,3379419.3848225293,3455522.525940549,804.8434630380235
