Time,dTEC,ipplat,ipplon,IPP_alt,IPP_x,IPP_y,IPP_z,distance_to_earthquake
2023-02-01 18:43:02,0.02479818,39.34816,9.54384,350000,5137463.6690249285,863758.1154191907,4244192.3022736525,2568.221112569857
2023-02-01 18:43:07,0.019127626,39.35111,9.5442,350000,5137242.186995732,863754.0685066449,4244459.502154045,2568.1697412918484
2023-02-01 18:43:12,0.011898533,39.36676,9.53751,350000,5136196.566068124,862961.6053314117,4245876.833637921,2568.6362356450136
2023-02-01 18:43:17,0.003301368,39.36971,9.53786,350000,5135975.149458326,862956.6634490599,4246143.963193236,2568.58596694183
2023-02-01 18:43:22,0.012181301,39.37265,9.53821,350000,5135754.452196595,862951.8397222444,4246410.176124973,2568.535809178927
2023-02-01 18:43:27,0.024642807,39.38828,9.53152,350000,5134709.654088334,862159.8273846427,4247825.264922732,2569.0037688777334
2023-02-01 18:43:32,0.013465367,39.39122,9.53187,350000,5134488.871957202,862155.0053694762,4248091.407848029,2568.9538537001704
2023-02-01 18:43:37,-0.001934835,39.39416,9.53221,350000,5134268.2269789195,862149.2823113964,4248357.539687325,2568.904839084869
2023-02-01 18:43:42,-0.006519409,39.3971,9.53256,350000,5134047.418206228,862144.450446467,4248623.660439908,2568.8550085396737
2023-02-01 18:43:47,-0.002191862,39.41269,9.52585,350000,5133005.141206864,861351.3502420218,4250034.639270192,2569.3264758643336
2023-02-01 18:43:52,-0.001515297,39.41563,9.52619,350000,5132784.398104525,861345.624396053,4250300.69013001,2569.277745237596
2023-02-01 18:43:57,-0.011722911,39.41857,9.52654,350000,5132563.49135182,861340.7894851505,4250566.7298979405,2569.228198908323
2023-02-01 18:44:02,-0.025962001,39.42151,9.52688,350000,5132342.721614867,861335.0538679712,4250832.758573274,2569.179552872687
2023-02-01 18:44:07,-0.002734957,39.43706,9.52016,350000,5131302.8189667,860541.7631446725,4252239.630482423,2569.6536561408398
2023-02-01 18:44:12,0.012273433,39.43999,9.5205,350000,5131082.698492397,860536.1528293348,4252504.68477561,2569.605316514054
2023-02-01 18:44:17,0.005928983,39.44292,9.52083,350000,5130862.71498584,860529.6421681892,4252769.728046407,2569.5578766254635
2023-02-01 18:44:22,0.006213812,39.44586,9.52117,350000,5130641.834115834,860523.899108682,4253035.664822156,2569.5095558921994
2023-02-01 18:44:27,0.005133341,39.46138,9.51444,350000,5129603.575835093,859730.2958851331,4254439.337580801,2569.986215984561
2023-02-01 18:44:32,0.002878194,39.4643,9.51477,350000,5129384.229085698,859723.906034354,4254703.396072054,2569.939121880091
2023-02-01 18:44:37,-0.007594404,39.46723,9.5151,350000,5129164.134908354,859717.3883654937,4254968.347863824,2569.8920052928843
2023-02-01 18:44:42,-0.006106923,39.47016,9.51543,350000,5128944.027510753,859710.8659327716,4255233.288626682,2569.84493066483
2023-02-01 18:44:47,0.002201367,39.48564,9.50869,350000,5127908.151364077,858917.074381815,4256632.86083223,2570.3241991003765
2023-02-01 18:44:52,0.020757199,39.48856,9.50902,350000,5127688.694591295,858910.6776721079,4256896.828302017,2570.277426411455
2023-02-01 18:44:57,0.027670008,39.49149,9.50934,350000,5127468.63990903,858903.2582429943,4257161.688754805,2570.231489545914
2023-02-01 18:45:02,0.013041631,39.49441,9.50967,350000,5127249.156838225,858896.8520813897,4257425.6342687225,2570.1848003388886
2023-02-01 18:45:07,-0.006947693,39.50986,9.50291,350000,5126215.081680697,858101.8553952692,4258822.012861062,2570.6674580502986
2023-02-01 18:45:12,-0.001650526,39.51278,9.50324,350000,5125995.515096179,858095.4520121521,4259085.889411699,2570.6210060817966
2023-02-01 18:45:17,-0.000381425,39.5157,9.50356,350000,5125776.085154453,858088.1492740815,4259349.754997764,2570.5754527785803
2023-02-01 18:45:22,-0.005614449,39.51862,9.50389,350000,5125556.492325577,858081.7364526077,4259613.60961856,2570.5290841667684
2023-02-01 18:45:27,-0.004405452,39.53403,9.49711,350000,5124524.9562857505,857285.6592241174,4261005.893613187,2571.015180886689
2023-02-01 18:45:32,0.006101209,39.53694,9.49743,350000,5124306.165198981,857278.4780013679,4261268.776027605,2570.96996667182
2023-02-01 18:45:37,0.020575782,39.53986,9.49775,350000,5124086.625608803,857271.16909498,4261532.550866491,2570.9247328661554
2023-02-01 18:45:42,0.019031312,39.54277,9.49807,350000,5123867.808417624,857263.9785857685,4261795.411452183,2570.8796015152793
2023-02-01 18:45:47,0.016315848,39.55814,9.49129,350000,5122838.516282739,856468.6108282263,4263183.6042742105,2571.3674089571987
2023-02-01 18:45:52,0.002721337,39.56105,9.4916,350000,5122619.765672681,856460.5294793546,4263446.396397945,2571.323368884967
2023-02-01 18:45:57,-0.01090167,39.56397,9.49192,350000,5122400.1166913,856453.2145633793,4263710.080630156,2571.278453766762
2023-02-01 18:46:02,-0.012370223,39.56688,9.49223,350000,5122181.33998139,856445.1240444789,4263972.850913776,2571.234496482433
2023-02-01 18:46:07,0.012402127,39.56979,9.49255,350000,5121962.400767665,856437.9229163652,4264235.6102950405,2571.1897241049787
2023-02-01 18:46:12,0.025535131,39.58512,9.48575,350000,5120935.585620208,855641.4853700019,4265619.657524025,2571.681134972103
2023-02-01 18:46:17,0.027600042,39.58802,9.48606,350000,5120717.449302144,855633.5169026868,4265881.445853619,2571.6375117353264
2023-02-01 18:46:22,0.01688401,39.59093,9.48637,350000,5120498.563752293,855625.4208653145,4266144.126012994,2571.5938708487693
2023-02-01 18:46:27,0.008504089,39.59384,9.48668,350000,5120279.6651793895,855617.3202685324,4266406.795264346,2571.5502712815405
