Time,dTEC,ipplat,ipplon,anomaly,forecast,IPP_alt,IPP_x,IPP_y,IPP_z,distance_to_earthquake
2023-02-01 21:16:12,0.017128649,31.10763,30.22832,,,350000,4981546.614415761,2902626.6463679797,3456942.871626703,1070.715580384002
2023-02-01 21:16:17,0.016322191,31.11043,30.22828,,,350000,4981402.420273006,2902537.9695486114,3457223.3100865576,1070.5043238788733
2023-02-01 21:16:22,-0.043698902,31.11324,30.22824,,,350000,4981257.69182711,2902448.9816782116,3457504.741913653,1070.2923558389891
2023-02-01 21:16:27,0.067159244,31.12829,30.23733,,,350000,4980011.02314748,2902780.9985751975,3459011.914900508,1068.5541057374567
2023-02-01 21:16:32,-0.084497204,31.13108,30.2373,,,350000,4979866.770600311,2902693.4223683397,3459291.2918362683,1068.3432424099276
2023-02-01 21:16:37,-0.091832086,31.13388,30.23726,,,350000,4979722.4902043305,2902604.6657181904,3459571.66197773,1068.1323172147818
2023-02-01 21:16:42,-0.092572451,31.13668,30.23722,,,350000,4979578.197789326,2902515.9023360354,3459852.0239586313,1067.921444212855
2023-02-01 21:16:47,-0.073321458,31.1517,30.24632,,,350000,4978332.116699288,2902849.000796438,3461355.8263993356,1066.1861155918343
2023-02-01 21:16:52,0.02420863,31.15449,30.24628,,,350000,4978188.285049016,2902760.4759548004,3461635.1353356577,1065.9762321963037
2023-02-01 21:16:57,-0.081312263,31.15729,30.24625,,,350000,4978043.412003471,2902672.5083891386,3461915.4372283625,1065.7649899599328
2023-02-01 21:17:02,-0.04217432,31.16008,30.24622,,,350000,4977899.049869228,2902584.8389383983,3462194.7299204078,1065.554561064335
2023-02-01 21:17:07,-0.036833033,31.16288,30.24618,,,350000,4977754.659479086,2902495.989050214,3462475.0155092785,1065.3440729262975
2023-02-01 21:17:12,0.060990996,31.17785,30.25529,,,350000,4976510.165176447,2902830.7211847035,3463973.403808609,1063.6133612281535
