Time,dTEC,ipplat,ipplon,IPP_alt,IPP_x,IPP_y,IPP_z,distance_to_earthquake
2023-02-01 11:25:02,-0.005907051,45.99228,0.90424,350000,4681518.598329364,73889.69841559307,4816387.590099284,3282.8163331755704
2023-02-01 11:25:07,0.001409951,45.98928,0.90304,350000,4681773.122997264,73795.63642738225,4816143.182896495,3282.8832826876082
2023-02-01 11:25:12,-0.002302429,45.98628,0.90183,350000,4682027.645719486,73700.74643868198,4815898.762568655,3282.95103877609
2023-02-01 11:25:17,-0.009521852,45.98327,0.90063,350000,4682282.983905328,73606.6759964567,4815653.514316329,3283.0179909314793
2023-02-01 11:25:22,-0.015080991,45.98027,0.89942,350000,4682537.476914347,73511.7641935212,4815409.067696695,3283.085832049399
2023-02-01 11:25:27,-0.00417253,45.97726,0.89822,350000,4682792.785332157,73417.67199091258,4815163.793066315,3283.152869380031
2023-02-01 11:25:32,-0.012991169,45.97426,0.89701,350000,4683047.248623838,73322.73837712621,4814919.320157634,3283.2207955153985
2023-02-01 11:25:37,0.002882384,45.97125,0.89581,350000,4683302.52726948,73228.62441751556,4814674.019151951,3283.2879180093023
2023-02-01 11:25:42,-0.017424594,45.96825,0.8946,350000,4683556.960839686,73133.66899626316,4814429.519956966,3283.355929150114
2023-02-01 11:25:47,-0.029258835,45.96524,0.89339,350000,4683812.222456752,73038.71580358516,4814184.192578736,3283.423901312325
2023-02-01 11:25:52,-0.008646082,45.96223,0.89218,350000,4684067.469137842,72943.75165937963,4813938.851993325,3283.4919161774596
2023-02-01 11:25:57,-0.017166091,45.95923,0.89097,350000,4684321.858071812,72848.76345744218,4813694.313352165,3283.5600549353303
2023-02-01 11:26:02,-0.020974626,45.95622,0.88976,350000,4684577.074920794,72753.77743121011,4813448.94639834,3283.628155074222
2023-02-01 11:26:07,-0.02312946,45.94706,0.90748,350000,4685326.260896189,74214.81100022046,4812702.167056809,3282.1988101119564
2023-02-01 11:26:12,0.01750062,45.94406,0.90627,350000,4685580.610228363,74119.86269953933,4812457.562088302,3282.2670635060067
2023-02-01 11:26:17,0.010193823,45.94106,0.90506,350000,4685834.944707129,74024.90348470732,4812212.9440050535,3282.3353593616553
2023-02-01 11:26:22,0.016524345,45.93805,0.90385,350000,4686090.106834407,73929.94664829204,4811967.497348496,3282.403617013731
2023-02-01 11:26:27,-0.002050625,45.93505,0.90264,350000,4686344.41156042,73834.96558922886,4811722.852994109,3282.4719979061906
2023-02-01 11:26:32,0.002413095,45.93205,0.90143,350000,4686598.701429922,73739.97361855897,4811478.195527036,3282.5404212511667
2023-02-01 11:26:37,-0.006045324,45.92905,0.90022,350000,4686852.976441881,73644.97073713003,4811233.52494796,3282.6088870456283
2023-02-01 11:26:42,-0.006508717,45.92604,0.89901,350000,4687108.078926728,73549.97016363162,4810988.025623343,3282.6773151154844
2023-02-01 11:26:47,0.007602073,45.92304,0.8978,350000,4687362.324177661,73454.945444763,4810743.328778617,3282.7458659224994
2023-02-01 11:26:52,0.000564199,45.92004,0.89658,350000,4687616.567371601,73359.09167424969,4810498.618823945,3282.815224394141
2023-02-01 11:26:57,0.029955802,45.91703,0.89537,350000,4687871.625086411,73264.05825773622,4810253.079994543,3282.883780322923
2023-02-01 11:27:02,0.004378021,45.91402,0.89416,350000,4688126.667852665,73169.01389778644,4810007.527969032,3282.952378931664
2023-02-01 11:27:07,0.017292988,45.91102,0.89294,350000,4688380.866306278,73073.12719304443,4809762.778601243,3283.021865138175
2023-02-01 11:27:12,0.026941827,45.90801,0.89173,350000,4688635.879198711,72978.06092273194,4809517.2002294175,3283.090549021394
2023-02-01 11:27:17,0.00368466,45.905,0.89051,350000,4688890.889859882,72882.16534570242,4809271.608663554,3283.1600410331084
2023-02-01 11:27:22,0.004632602,45.902,0.88929,350000,4689145.043547079,72786.24567006672,4809026.819888838,3283.22965499342
2023-02-01 11:27:27,0.000876764,45.89899,0.88808,350000,4689400.011591187,72691.14650914128,4808781.201980796,3283.2984668501995
2023-02-01 11:27:32,-0.007819748,45.89598,0.88686,350000,4689654.977350827,72595.21791070473,4808535.570880787,3283.3680869661457
2023-02-01 11:27:37,-0.040964831,45.89297,0.88564,350000,4689909.928121291,72499.27828581874,4808289.926589504,3283.437749833921
2023-02-01 11:27:42,-0.013479387,45.88996,0.88442,350000,4690164.8639015285,72403.32763534495,4808044.269107637,3283.507455450421
2023-02-01 11:27:47,-0.005978321,45.88695,0.8832,350000,4690419.784690499,72307.36596014517,4807798.598435878,3283.577203812545
2023-02-01 11:27:52,0.005040461,45.88394,0.88198,350000,4690674.690487154,72211.39326108113,4807552.914574916,3283.646994917187
2023-02-01 11:27:57,0.003122047,45.87498,0.89975,350000,4691406.197500843,73678.02261216343,4806821.498511754,3282.215793694688
2023-02-01 11:28:02,0.003659525,45.87197,0.89853,350000,4691661.079513732,73582.10128163818,4806575.762207561,3282.2856550491792
2023-02-01 11:28:07,0.013592981,45.86897,0.89732,350000,4691915.09219643,73486.97463961199,4806330.829182927,3282.354871305881
2023-02-01 11:28:12,0.019632497,45.86596,0.8961,350000,4692169.944281259,73391.03132267375,4806085.066551713,3282.4248179934452
2023-02-01 11:28:17,0.007563157,45.86296,0.89488,350000,4692423.939945559,73295.06383932753,4805840.107288899,3282.4948853516853
2023-02-01 11:28:22,0.000650042,45.85996,0.89366,350000,4692677.920699261,73199.08537056934,4805595.134929852,3282.5649952076333
2023-02-01 11:28:27,0.008059232,45.85695,0.89244,350000,4692932.727880592,73103.10902302989,4805349.332835175,3282.635069879823
