Time,dTEC,ipplat,ipplon,anomaly,forecast,IPP_alt,IPP_x,IPP_y,IPP_z,distance_to_earthquake
2023-02-01 14:33:27,0.080321026,41.2835,23.0216,,,350000,4659664.609001656,1979983.7741852629,4417058.552351668,1447.214859718562
2023-02-01 14:33:32,0.053981384,41.28461,23.0202,,,350000,4659634.010732746,1979836.359892223,4417156.283050326,1447.3578085401393
2023-02-01 14:33:37,0.044388233,41.28571,23.01881,,,350000,4659603.772299464,1979690.0630889984,4417253.131669884,1447.499682671734
2023-02-01 14:33:42,0.073869212,41.28682,23.01741,,,350000,4659573.161721613,1979542.6526421704,4417350.859094291,1447.642637767418
2023-02-01 14:33:47,0.067213929,41.28793,23.01602,,,350000,4659542.199495236,1979396.0573704108,4417448.584874113,1447.784792164882
2023-02-01 14:33:52,0.064142265,41.28904,23.01462,,,350000,4659511.576585574,1979248.6507815244,4417546.309009311,1447.9277535813758
2023-02-01 14:33:57,0.072409469,41.29015,23.01323,,,350000,4659480.602078871,1979102.0593574939,4417644.031499844,1448.0699143358956
2023-02-01 14:34:02,0.091780061,41.29126,23.01184,,,350000,4659449.621444926,1978955.4698550238,4417741.75234568,1448.2120782763773
2023-02-01 14:34:07,0.050804231,41.29236,23.01044,,,350000,4659419.69172563,1978808.371293374,4417838.591200957,1448.354774896232
2023-02-01 14:34:12,0.066056137,41.29347,23.00905,,,350000,4659388.698835037,1978661.7856296909,4417936.3087721,1448.4969451303793
2023-02-01 14:34:17,0.053864405,41.29458,23.00765,,,350000,4659358.045133431,1978514.3886770073,4418034.0246984335,1448.6399222766522
2023-02-01 14:34:22,0.039611831,41.29569,23.00626,,,350000,4659327.039963372,1978367.8068637196,4418131.738979918,1448.7820988513804
2023-02-01 14:34:27,0.051030979,41.2968,23.00486,,,350000,4659296.373931166,1978220.4137727278,4418229.451616516,1448.9250822953686
2023-02-01 14:34:32,0.042995281,41.29791,23.00347,,,350000,4659265.356481985,1978073.8358109035,4418327.162608194,1449.067265204085
2023-02-01 14:34:37,0.038302137,41.29902,23.00207,,,350000,4659234.6781195225,1977926.446582676,4418424.871954912,1449.210254939194
2023-02-01 14:34:42,0.034130115,41.29781,22.96987,,,350000,4660431.678003725,1975344.1776268035,4418318.359883573,1451.7652998514163
2023-02-01 14:34:47,0.031653651,41.29891,22.96848,,,350000,4660401.280697247,1975197.9214604725,4418415.189120109,1451.9071451346097
2023-02-01 14:34:52,0.002198049,41.30002,22.9671,,,350000,4660369.820587775,1975052.178839542,4418512.896984851,1452.0484633040908
2023-02-01 14:34:57,0.015331083,41.30112,22.96571,,,350000,4660339.411125366,1974905.9264909618,4418609.722975691,1452.1903147843448
